region,Resource,zone,Cluster,R_ID,Inv_cost_MW,Inv_cost_MWh,Fixed_OM_cost_MW,Fixed_OM_cost_MWh,Var_OM_cost_out,Fuel_cost,Var_OM_cost_in,StartCost,Charge_cost,EnergyRevenue,SubsidyRevenue,ReserveMarginRevenue,ESRRevenue,EmissionsCost,RegSubsidyRevenue,Revenue,Cost,Profit
NE,natural_gas_ccs_2,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE,solar_pv_2,1,1,2,0.0,0.0,9.964138497987628e7,0.0,0.0,0.0,0.0,0.0,0.0,9.964138497987616e7,0.0,0.0,0.0,0.0,0.0,9.964138497987616e7,9.964138497987628e7,-1.1920928955078125e-7
NE,comm_solar_pv_2,1,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE,res_solar_pv_2,1,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE,onshore_wind_2,1,1,5,0.0,0.0,1.5479599824175239e-6,0.0,0.0,0.0,0.0,0.0,0.0,1.2279891563386675e-6,0.0,0.0,0.0,0.0,0.0,1.2279891563386675e-6,1.5479599824175239e-6,-3.199708260788564e-7
NE,battery_2,1,1,6,0.0,0.0,3.0355768012525577e7,3.675e7,0.0,0.0,0.0,0.0,2.4473333818258974e6,1.50551493978504e8,0.0,0.0,0.0,0.0,0.0,1.50551493978504e8,6.955310139435147e7,8.099839258415253e7
NE,fixed_offshore_wind_2,1,1,7,0.0,0.0,4.22166e8,0.0,0.0,0.0,0.0,0.0,0.0,7.92618595756583e7,3.4290414042434174e8,0.0,0.0,0.0,0.0,4.2216600000000006e8,4.22166e8,5.960464477539063e-8
NE,float_offshore_wind_2,1,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE,natural_gas_2,1,1,9,0.0,0.0,8.85624e8,0.0,1.5316208569033884e7,5.0103478784622914e8,0.0,4.937197798192986e-7,0.0,2.2609125248902116e9,0.0,0.0,0.0,0.0,0.0,2.2609125248902116e9,1.4019749964152634e9,8.589375284749482e8
NE,nuclear_2,1,1,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE,ror_hydro_2,1,1,11,0.0,0.0,3.666135e7,0.0,0.0,0.0,0.0,0.0,0.0,7.080181448203468e7,0.0,0.0,0.0,0.0,0.0,7.080181448203468e7,3.666135e7,3.414046448203468e7
NE,pumped_hydro_2,1,1,12,0.0,0.0,7.980804836224028e7,0.0,0.0,0.0,0.0,0.0,1.0460065969338121e6,8.086907178531514e7,0.0,0.0,0.0,0.0,0.0,8.086907178531514e7,8.08540549591741e7,15016.826141044497
