region,Resource,zone,Cluster,R_ID,Inv_cost_MW,Inv_cost_MWh,Fixed_OM_cost_MW,Fixed_OM_cost_MWh,Var_OM_cost_out,Fuel_cost,Var_OM_cost_in,StartCost,Charge_cost,EnergyRevenue,SubsidyRevenue,ReserveMarginRevenue,ESRRevenue,EmissionsCost,RegSubsidyRevenue,Revenue,Cost,Profit
NE,natural_gas_ccs_2,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE,solar_pv_2,1,1,2,0.0,0.0,5.20230969414115e-7,0.0,0.0,0.0,0.0,0.0,0.0,1.982280311401178e-7,0.0,0.0,0.0,0.0,0.0,1.982280311401178e-7,5.20230969414115e-7,-3.220029382739972e-7
NE,comm_solar_pv_2,1,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE,res_solar_pv_2,1,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE,onshore_wind_2,1,1,5,0.0,0.0,6.693881005048752e-7,0.0,0.0,0.0,0.0,0.0,0.0,1.9041940694051923e-7,0.0,0.0,0.0,0.0,0.0,1.9041940694051923e-7,6.693881005048752e-7,-4.78968693564356e-7
NE,battery_2,1,1,6,0.0,0.0,3.369099999999999e7,3.281923588794023e7,0.0,0.0,0.0,0.0,953225.4571834832,9.396891677370916e7,0.0,0.0,0.0,0.0,0.0,9.396891677370916e7,6.746346134512371e7,2.6505455428585455e7
NE,fixed_offshore_wind_2,1,1,7,0.0,0.0,4.22166e8,0.0,0.0,0.0,0.0,0.0,0.0,6.2687746710577e7,3.594782532894223e8,0.0,0.0,0.0,0.0,4.221659999999993e8,4.22166e8,-7.152557373046875e-7
NE,float_offshore_wind_2,1,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE,natural_gas_2,1,1,9,0.0,0.0,7.709827252540301e8,0.0,1.0291530462422768e7,2.579109714013459e8,0.0,7.720679743049591e-7,0.0,1.0391852271178266e9,0.0,0.0,0.0,0.0,0.0,1.0391852271178266e9,1.0391852271177995e9,2.7060508728027344e-5
NE,nuclear_2,1,1,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE,ror_hydro_2,1,1,11,0.0,0.0,2.1259438653942198e-8,0.0,0.0,0.0,0.0,0.0,0.0,1.7324375803582408e-8,0.0,0.0,0.0,0.0,0.0,1.7324375803582408e-8,2.1259438653942198e-8,-3.93506285035979e-9
NE,pumped_hydro_2,1,1,12,0.0,0.0,1.3469763458848529e7,0.0,0.0,0.0,0.0,0.0,44552.804480419785,6.897010382389212e6,0.0,0.0,0.0,0.0,0.0,6.897010382389212e6,1.3514316263328949e7,-6.617305880939737e6
