region,Resource,zone,Cluster,R_ID,Inv_cost_MW,Inv_cost_MWh,Fixed_OM_cost_MW,Fixed_OM_cost_MWh,Var_OM_cost_out,Fuel_cost,Var_OM_cost_in,StartCost,Charge_cost,EnergyRevenue,SubsidyRevenue,ReserveMarginRevenue,ESRRevenue,EmissionsCost,RegSubsidyRevenue,Revenue,Cost,Profit
NE,natural_gas_ccs_2,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE,solar_pv_2,1,1,2,0.0,0.0,5.779091346023648e7,0.0,0.0,0.0,0.0,0.0,0.0,5.779091346023578e7,0.0,0.0,0.0,0.0,0.0,5.779091346023578e7,5.779091346023648e7,-7.003545761108398e-7
NE,comm_solar_pv_2,1,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE,res_solar_pv_2,1,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE,onshore_wind_2,1,1,5,0.0,0.0,9.62245394475758e-7,0.0,0.0,0.0,0.0,0.0,0.0,7.615614305394379e-7,0.0,0.0,0.0,0.0,0.0,7.615614305394379e-7,9.62245394475758e-7,-2.0068396393632017e-7
NE,battery_2,1,1,6,0.0,0.0,1.265512448728436e7,1.8207742414854087e7,0.0,0.0,0.0,0.0,590199.2132923508,3.1453066115419444e7,0.0,0.0,0.0,0.0,0.0,3.1453066115419444e7,3.14530661154308e7,-1.1354684829711914e-5
NE,fixed_offshore_wind_2,1,1,7,0.0,0.0,4.22166e8,0.0,0.0,0.0,0.0,0.0,0.0,1.4030927325390726e8,2.818567267460931e8,0.0,0.0,0.0,0.0,4.2216600000000036e8,4.22166e8,3.5762786865234375e-7
NE,float_offshore_wind_2,1,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE,natural_gas_2,1,1,9,0.0,0.0,8.578119189966767e8,0.0,1.3624063383200897e7,3.86989743348076e8,0.0,3.72177938273876e-7,0.0,1.2584257257279928e9,0.0,0.0,0.0,0.0,0.0,1.2584257257279928e9,1.258425725727954e9,3.886222839355469e-5
NE,nuclear_2,1,1,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE,ror_hydro_2,1,1,11,0.0,0.0,3.666135e7,0.0,0.0,0.0,0.0,0.0,0.0,4.456006037984213e7,0.0,0.0,0.0,0.0,0.0,4.456006037984213e7,3.666135e7,7.898710379842132e6
NE,pumped_hydro_2,1,1,12,0.0,0.0,2.0931930168220453e7,0.0,0.0,0.0,0.0,0.0,235217.46973914243,1.0866753483680187e7,0.0,0.0,0.0,0.0,0.0,1.0866753483680187e7,2.1167147637959596e7,-1.0300394154279409e7
