region,Resource,zone,Cluster,R_ID,Inv_cost_MW,Inv_cost_MWh,Fixed_OM_cost_MW,Fixed_OM_cost_MWh,Var_OM_cost_out,Fuel_cost,Var_OM_cost_in,StartCost,Charge_cost,EnergyRevenue,SubsidyRevenue,ReserveMarginRevenue,ESRRevenue,EmissionsCost,RegSubsidyRevenue,Revenue,Cost,Profit
NE,natural_gas_ccs_2,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE,solar_pv_2,1,1,2,0.0,0.0,9.931682143360376e-7,0.0,0.0,0.0,0.0,0.0,0.0,5.273382723800128e-7,0.0,0.0,0.0,0.0,0.0,5.273382723800128e-7,9.931682143360376e-7,-4.6582994195602484e-7
NE,comm_solar_pv_2,1,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE,res_solar_pv_2,1,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE,onshore_wind_2,1,1,5,0.0,0.0,1.798980520106852e-6,0.0,0.0,0.0,0.0,0.0,0.0,9.659698547114e-7,0.0,0.0,0.0,0.0,0.0,9.659698547114e-7,1.798980520106852e-6,-8.330106653954521e-7
NE,battery_2,1,1,6,0.0,0.0,3.3691e7,3.427751294586181e7,0.0,0.0,0.0,0.0,2.2488565029531894e6,2.58649707428795e8,0.0,0.0,0.0,0.0,0.0,2.58649707428795e8,7.0217369448815e7,1.8843233797998e8
NE,fixed_offshore_wind_2,1,1,7,0.0,0.0,4.22166e8,0.0,0.0,0.0,0.0,0.0,0.0,5.944793505103892e7,3.627180649489606e8,0.0,0.0,0.0,0.0,4.221659999999995e8,4.22166e8,-4.76837158203125e-7
NE,float_offshore_wind_2,1,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE,natural_gas_2,1,1,9,0.0,0.0,8.856239999999999e8,0.0,1.2015045289287508e7,3.156592694778111e8,0.0,1.1691844816056674e-6,0.0,2.456840055627321e9,0.0,0.0,0.0,0.0,0.0,2.456840055627321e9,1.2132983147670996e9,1.2435417408602211e9
NE,nuclear_2,1,1,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE,ror_hydro_2,1,1,11,0.0,0.0,3.666134999999999e7,0.0,0.0,0.0,0.0,0.0,0.0,5.5855849728680566e7,0.0,0.0,0.0,0.0,0.0,5.5855849728680566e7,3.666134999999999e7,1.9194499728680573e7
NE,pumped_hydro_2,1,1,12,0.0,0.0,8.450599999999999e7,0.0,0.0,0.0,0.0,0.0,588609.8295838851,1.0404771781966574e8,0.0,0.0,0.0,0.0,0.0,1.0404771781966574e8,8.509460982958387e7,1.8953107990081877e7
