Time,Weight
184,4.010989010989012
185,4.010989010989012
186,4.010989010989012
187,4.010989010989012
188,4.010989010989012
189,4.010989010989012
190,4.010989010989012
191,4.010989010989012
192,4.010989010989012
193,4.010989010989012
194,4.010989010989012
195,4.010989010989012
196,4.010989010989012
197,4.010989010989012
198,4.010989010989012
199,4.010989010989012
200,4.010989010989012
201,4.010989010989012
202,4.010989010989012
203,4.010989010989012
204,4.010989010989012
205,4.010989010989012
206,4.010989010989012
207,4.010989010989012
208,4.010989010989012
209,4.010989010989012
210,4.010989010989012
211,4.010989010989012
212,4.010989010989012
213,4.010989010989012
214,4.010989010989012
215,4.010989010989012
216,4.010989010989012
217,4.010989010989012
218,4.010989010989012
219,4.010989010989012
220,4.010989010989012
221,4.010989010989012
222,4.010989010989012
223,4.010989010989012
224,4.010989010989012
225,4.010989010989012
226,4.010989010989012
227,4.010989010989012
228,4.010989010989012
229,4.010989010989012
230,4.010989010989012
231,4.010989010989012
232,4.010989010989012
233,4.010989010989012
234,4.010989010989012
235,4.010989010989012
236,4.010989010989012
237,4.010989010989012
238,4.010989010989012
239,4.010989010989012
240,4.010989010989012
241,4.010989010989012
242,4.010989010989012
243,4.010989010989012
244,4.010989010989012
245,4.010989010989012
246,4.010989010989012
247,4.010989010989012
248,4.010989010989012
249,4.010989010989012
250,4.010989010989012
251,4.010989010989012
252,4.010989010989012
253,4.010989010989012
254,4.010989010989012
255,4.010989010989012
256,4.010989010989012
257,4.010989010989012
258,4.010989010989012
259,4.010989010989012
260,4.010989010989012
261,4.010989010989012
262,4.010989010989012
263,4.010989010989012
264,4.010989010989012
265,4.010989010989012
266,4.010989010989012
267,4.010989010989012
268,4.010989010989012
269,4.010989010989012
270,4.010989010989012
271,4.010989010989012
272,4.010989010989012
273,4.010989010989012
274,4.010989010989012
275,4.010989010989012
276,4.010989010989012
277,4.010989010989012
278,4.010989010989012
279,4.010989010989012
280,4.010989010989012
281,4.010989010989012
282,4.010989010989012
283,4.010989010989012
284,4.010989010989012
285,4.010989010989012
286,4.010989010989012
287,4.010989010989012
288,4.010989010989012
289,4.010989010989012
290,4.010989010989012
291,4.010989010989012
292,4.010989010989012
293,4.010989010989012
294,4.010989010989012
295,4.010989010989012
296,4.010989010989012
297,4.010989010989012
298,4.010989010989012
299,4.010989010989012
300,4.010989010989012
301,4.010989010989012
302,4.010989010989012
303,4.010989010989012
304,4.010989010989012
305,4.010989010989012
306,4.010989010989012
307,4.010989010989012
308,4.010989010989012
309,4.010989010989012
310,4.010989010989012
311,4.010989010989012
312,4.010989010989012
313,4.010989010989012
314,4.010989010989012
315,4.010989010989012
316,4.010989010989012
317,4.010989010989012
318,4.010989010989012
319,4.010989010989012
320,4.010989010989012
321,4.010989010989012
322,4.010989010989012
323,4.010989010989012
324,4.010989010989012
325,4.010989010989012
326,4.010989010989012
327,4.010989010989012
328,4.010989010989012
329,4.010989010989012
330,4.010989010989012
331,4.010989010989012
332,4.010989010989012
333,4.010989010989012
334,4.010989010989012
335,4.010989010989012
336,4.010989010989012
337,6.016483516483516
338,6.016483516483516
339,6.016483516483516
340,6.016483516483516
341,6.016483516483516
342,6.016483516483516
343,6.016483516483516
344,6.016483516483516
345,6.016483516483516
346,6.016483516483516
347,6.016483516483516
348,6.016483516483516
349,6.016483516483516
350,6.016483516483516
351,6.016483516483516
352,6.016483516483516
353,6.016483516483516
354,6.016483516483516
355,6.016483516483516
356,6.016483516483516
357,6.016483516483516
358,6.016483516483516
359,6.016483516483516
360,6.016483516483516
361,6.016483516483516
362,6.016483516483516
363,6.016483516483516
364,6.016483516483516
365,6.016483516483516
366,6.016483516483516
367,6.016483516483516
368,6.016483516483516
369,6.016483516483516
370,6.016483516483516
371,6.016483516483516
372,6.016483516483516
373,6.016483516483516
374,6.016483516483516
375,6.016483516483516
376,6.016483516483516
377,6.016483516483516
378,6.016483516483516
379,6.016483516483516
380,6.016483516483516
381,6.016483516483516
382,6.016483516483516
383,6.016483516483516
384,6.016483516483516
385,6.016483516483516
386,6.016483516483516
387,6.016483516483516
388,6.016483516483516
389,6.016483516483516
390,6.016483516483516
391,6.016483516483516
392,6.016483516483516
393,6.016483516483516
394,6.016483516483516
395,6.016483516483516
396,6.016483516483516
397,6.016483516483516
398,6.016483516483516
399,6.016483516483516
400,6.016483516483516
401,6.016483516483516
402,6.016483516483516
403,6.016483516483516
404,6.016483516483516
405,6.016483516483516
406,6.016483516483516
407,6.016483516483516
408,6.016483516483516
409,6.016483516483516
410,6.016483516483516
411,6.016483516483516
412,6.016483516483516
413,6.016483516483516
414,6.016483516483516
415,6.016483516483516
416,6.016483516483516
417,6.016483516483516
418,6.016483516483516
419,6.016483516483516
420,6.016483516483516
421,6.016483516483516
422,6.016483516483516
423,6.016483516483516
424,6.016483516483516
425,6.016483516483516
426,6.016483516483516
427,6.016483516483516
428,6.016483516483516
429,6.016483516483516
430,6.016483516483516
431,6.016483516483516
432,6.016483516483516
433,6.016483516483516
434,6.016483516483516
435,6.016483516483516
436,6.016483516483516
437,6.016483516483516
438,6.016483516483516
439,6.016483516483516
440,6.016483516483516
441,6.016483516483516
442,6.016483516483516
443,6.016483516483516
444,6.016483516483516
445,6.016483516483516
446,6.016483516483516
447,6.016483516483516
448,6.016483516483516
449,6.016483516483516
450,6.016483516483516
451,6.016483516483516
452,6.016483516483516
453,6.016483516483516
454,6.016483516483516
455,6.016483516483516
456,6.016483516483516
457,6.016483516483516
458,6.016483516483516
459,6.016483516483516
460,6.016483516483516
461,6.016483516483516
462,6.016483516483516
463,6.016483516483516
464,6.016483516483516
465,6.016483516483516
466,6.016483516483516
467,6.016483516483516
468,6.016483516483516
469,6.016483516483516
470,6.016483516483516
471,6.016483516483516
472,6.016483516483516
473,6.016483516483516
474,6.016483516483516
475,6.016483516483516
476,6.016483516483516
477,6.016483516483516
478,6.016483516483516
479,6.016483516483516
480,6.016483516483516
481,6.016483516483516
482,6.016483516483516
483,6.016483516483516
484,6.016483516483516
485,6.016483516483516
486,6.016483516483516
487,6.016483516483516
488,6.016483516483516
489,6.016483516483516
490,6.016483516483516
491,6.016483516483516
492,6.016483516483516
493,6.016483516483516
494,6.016483516483516
495,6.016483516483516
496,6.016483516483516
497,6.016483516483516
498,6.016483516483516
499,6.016483516483516
500,6.016483516483516
501,6.016483516483516
502,6.016483516483516
503,6.016483516483516
504,6.016483516483516
505,10.02747252747253
506,10.02747252747253
507,10.02747252747253
508,10.02747252747253
509,10.02747252747253
510,10.02747252747253
511,10.02747252747253
512,10.02747252747253
513,10.02747252747253
514,10.02747252747253
515,10.02747252747253
516,10.02747252747253
517,10.02747252747253
518,10.02747252747253
519,10.02747252747253
520,10.02747252747253
521,10.02747252747253
522,10.02747252747253
523,10.02747252747253
524,10.02747252747253
525,10.02747252747253
526,10.02747252747253
527,10.02747252747253
528,10.02747252747253
529,10.02747252747253
530,10.02747252747253
531,10.02747252747253
532,10.02747252747253
533,10.02747252747253
534,10.02747252747253
535,10.02747252747253
536,10.02747252747253
537,10.02747252747253
538,10.02747252747253
539,10.02747252747253
540,10.02747252747253
541,10.02747252747253
542,10.02747252747253
543,10.02747252747253
544,10.02747252747253
545,10.02747252747253
546,10.02747252747253
547,10.02747252747253
548,10.02747252747253
549,10.02747252747253
550,10.02747252747253
551,10.02747252747253
552,10.02747252747253
553,10.02747252747253
554,10.02747252747253
555,10.02747252747253
556,10.02747252747253
557,10.02747252747253
558,10.02747252747253
559,10.02747252747253
560,10.02747252747253
561,10.02747252747253
562,10.02747252747253
563,10.02747252747253
564,10.02747252747253
565,10.02747252747253
566,10.02747252747253
567,10.02747252747253
568,10.02747252747253
569,10.02747252747253
570,10.02747252747253
571,10.02747252747253
572,10.02747252747253
573,10.02747252747253
574,10.02747252747253
575,10.02747252747253
576,10.02747252747253
577,10.02747252747253
578,10.02747252747253
579,10.02747252747253
580,10.02747252747253
581,10.02747252747253
582,10.02747252747253
583,10.02747252747253
584,10.02747252747253
585,10.02747252747253
586,10.02747252747253
587,10.02747252747253
588,10.02747252747253
589,10.02747252747253
590,10.02747252747253
591,10.02747252747253
592,10.02747252747253
593,10.02747252747253
594,10.02747252747253
595,10.02747252747253
596,10.02747252747253
597,10.02747252747253
598,10.02747252747253
599,10.02747252747253
600,10.02747252747253
601,10.02747252747253
602,10.02747252747253
603,10.02747252747253
604,10.02747252747253
605,10.02747252747253
606,10.02747252747253
607,10.02747252747253
608,10.02747252747253
609,10.02747252747253
610,10.02747252747253
611,10.02747252747253
612,10.02747252747253
613,10.02747252747253
614,10.02747252747253
615,10.02747252747253
616,10.02747252747253
617,10.02747252747253
618,10.02747252747253
619,10.02747252747253
620,10.02747252747253
621,10.02747252747253
622,10.02747252747253
623,10.02747252747253
624,10.02747252747253
625,10.02747252747253
626,10.02747252747253
627,10.02747252747253
628,10.02747252747253
629,10.02747252747253
630,10.02747252747253
631,10.02747252747253
632,10.02747252747253
633,10.02747252747253
634,10.02747252747253
635,10.02747252747253
636,10.02747252747253
637,10.02747252747253
638,10.02747252747253
639,10.02747252747253
640,10.02747252747253
641,10.02747252747253
642,10.02747252747253
643,10.02747252747253
644,10.02747252747253
645,10.02747252747253
646,10.02747252747253
647,10.02747252747253
648,10.02747252747253
649,10.02747252747253
650,10.02747252747253
651,10.02747252747253
652,10.02747252747253
653,10.02747252747253
654,10.02747252747253
655,10.02747252747253
656,10.02747252747253
657,10.02747252747253
658,10.02747252747253
659,10.02747252747253
660,10.02747252747253
661,10.02747252747253
662,10.02747252747253
663,10.02747252747253
664,10.02747252747253
665,10.02747252747253
666,10.02747252747253
667,10.02747252747253
668,10.02747252747253
669,10.02747252747253
670,10.02747252747253
671,10.02747252747253
672,10.02747252747253
673,11.030219780219781
674,11.030219780219781
675,11.030219780219781
676,11.030219780219781
677,11.030219780219781
678,11.030219780219781
679,11.030219780219781
680,11.030219780219781
681,11.030219780219781
682,11.030219780219781
683,11.030219780219781
684,11.030219780219781
685,11.030219780219781
686,11.030219780219781
687,11.030219780219781
688,11.030219780219781
689,11.030219780219781
690,11.030219780219781
691,11.030219780219781
692,11.030219780219781
693,11.030219780219781
694,11.030219780219781
695,11.030219780219781
696,11.030219780219781
697,11.030219780219781
698,11.030219780219781
699,11.030219780219781
700,11.030219780219781
701,11.030219780219781
702,11.030219780219781
703,11.030219780219781
704,11.030219780219781
705,11.030219780219781
706,11.030219780219781
707,11.030219780219781
708,11.030219780219781
709,11.030219780219781
710,11.030219780219781
711,11.030219780219781
712,11.030219780219781
713,11.030219780219781
714,11.030219780219781
715,11.030219780219781
716,11.030219780219781
717,11.030219780219781
718,11.030219780219781
719,11.030219780219781
720,11.030219780219781
721,11.030219780219781
722,11.030219780219781
723,11.030219780219781
724,11.030219780219781
725,11.030219780219781
726,11.030219780219781
727,11.030219780219781
728,11.030219780219781
729,11.030219780219781
730,11.030219780219781
731,11.030219780219781
732,11.030219780219781
733,11.030219780219781
734,11.030219780219781
735,11.030219780219781
736,11.030219780219781
737,11.030219780219781
738,11.030219780219781
739,11.030219780219781
740,11.030219780219781
741,11.030219780219781
742,11.030219780219781
743,11.030219780219781
744,11.030219780219781
745,11.030219780219781
746,11.030219780219781
747,11.030219780219781
748,11.030219780219781
749,11.030219780219781
750,11.030219780219781
751,11.030219780219781
752,11.030219780219781
753,11.030219780219781
754,11.030219780219781
755,11.030219780219781
756,11.030219780219781
757,11.030219780219781
758,11.030219780219781
759,11.030219780219781
760,11.030219780219781
761,11.030219780219781
762,11.030219780219781
763,11.030219780219781
764,11.030219780219781
765,11.030219780219781
766,11.030219780219781
767,11.030219780219781
768,11.030219780219781
769,11.030219780219781
770,11.030219780219781
771,11.030219780219781
772,11.030219780219781
773,11.030219780219781
774,11.030219780219781
775,11.030219780219781
776,11.030219780219781
777,11.030219780219781
778,11.030219780219781
779,11.030219780219781
780,11.030219780219781
781,11.030219780219781
782,11.030219780219781
783,11.030219780219781
784,11.030219780219781
785,11.030219780219781
786,11.030219780219781
787,11.030219780219781
788,11.030219780219781
789,11.030219780219781
790,11.030219780219781
791,11.030219780219781
792,11.030219780219781
793,11.030219780219781
794,11.030219780219781
795,11.030219780219781
796,11.030219780219781
797,11.030219780219781
798,11.030219780219781
799,11.030219780219781
800,11.030219780219781
801,11.030219780219781
802,11.030219780219781
803,11.030219780219781
804,11.030219780219781
805,11.030219780219781
806,11.030219780219781
807,11.030219780219781
808,11.030219780219781
809,11.030219780219781
810,11.030219780219781
811,11.030219780219781
812,11.030219780219781
813,11.030219780219781
814,11.030219780219781
815,11.030219780219781
816,11.030219780219781
817,11.030219780219781
818,11.030219780219781
819,11.030219780219781
820,11.030219780219781
821,11.030219780219781
822,11.030219780219781
823,11.030219780219781
824,11.030219780219781
825,11.030219780219781
826,11.030219780219781
827,11.030219780219781
828,11.030219780219781
829,11.030219780219781
830,11.030219780219781
831,11.030219780219781
832,11.030219780219781
833,11.030219780219781
834,11.030219780219781
835,11.030219780219781
836,11.030219780219781
837,11.030219780219781
838,11.030219780219781
839,11.030219780219781
840,11.030219780219781
841,1.002747252747253
842,1.002747252747253
843,1.002747252747253
844,1.002747252747253
845,1.002747252747253
846,1.002747252747253
847,1.002747252747253
848,1.002747252747253
849,1.002747252747253
850,1.002747252747253
851,1.002747252747253
852,1.002747252747253
853,1.002747252747253
854,1.002747252747253
855,1.002747252747253
856,1.002747252747253
857,1.002747252747253
858,1.002747252747253
859,1.002747252747253
860,1.002747252747253
861,1.002747252747253
862,1.002747252747253
863,1.002747252747253
864,1.002747252747253
865,1.002747252747253
866,1.002747252747253
867,1.002747252747253
868,1.002747252747253
869,1.002747252747253
870,1.002747252747253
871,1.002747252747253
872,1.002747252747253
873,1.002747252747253
874,1.002747252747253
875,1.002747252747253
876,1.002747252747253
877,1.002747252747253
878,1.002747252747253
879,1.002747252747253
880,1.002747252747253
881,1.002747252747253
882,1.002747252747253
883,1.002747252747253
884,1.002747252747253
885,1.002747252747253
886,1.002747252747253
887,1.002747252747253
888,1.002747252747253
889,1.002747252747253
890,1.002747252747253
891,1.002747252747253
892,1.002747252747253
893,1.002747252747253
894,1.002747252747253
895,1.002747252747253
896,1.002747252747253
897,1.002747252747253
898,1.002747252747253
899,1.002747252747253
900,1.002747252747253
901,1.002747252747253
902,1.002747252747253
903,1.002747252747253
904,1.002747252747253
905,1.002747252747253
906,1.002747252747253
907,1.002747252747253
908,1.002747252747253
909,1.002747252747253
910,1.002747252747253
911,1.002747252747253
912,1.002747252747253
913,1.002747252747253
914,1.002747252747253
915,1.002747252747253
916,1.002747252747253
917,1.002747252747253
918,1.002747252747253
919,1.002747252747253
920,1.002747252747253
921,1.002747252747253
922,1.002747252747253
923,1.002747252747253
924,1.002747252747253
925,1.002747252747253
926,1.002747252747253
927,1.002747252747253
928,1.002747252747253
929,1.002747252747253
930,1.002747252747253
931,1.002747252747253
932,1.002747252747253
933,1.002747252747253
934,1.002747252747253
935,1.002747252747253
936,1.002747252747253
937,1.002747252747253
938,1.002747252747253
939,1.002747252747253
940,1.002747252747253
941,1.002747252747253
942,1.002747252747253
943,1.002747252747253
944,1.002747252747253
945,1.002747252747253
946,1.002747252747253
947,1.002747252747253
948,1.002747252747253
949,1.002747252747253
950,1.002747252747253
951,1.002747252747253
952,1.002747252747253
953,1.002747252747253
954,1.002747252747253
955,1.002747252747253
956,1.002747252747253
957,1.002747252747253
958,1.002747252747253
959,1.002747252747253
960,1.002747252747253
961,1.002747252747253
962,1.002747252747253
963,1.002747252747253
964,1.002747252747253
965,1.002747252747253
966,1.002747252747253
967,1.002747252747253
968,1.002747252747253
969,1.002747252747253
970,1.002747252747253
971,1.002747252747253
972,1.002747252747253
973,1.002747252747253
974,1.002747252747253
975,1.002747252747253
976,1.002747252747253
977,1.002747252747253
978,1.002747252747253
979,1.002747252747253
980,1.002747252747253
981,1.002747252747253
982,1.002747252747253
983,1.002747252747253
984,1.002747252747253
985,1.002747252747253
986,1.002747252747253
987,1.002747252747253
988,1.002747252747253
989,1.002747252747253
990,1.002747252747253
991,1.002747252747253
992,1.002747252747253
993,1.002747252747253
994,1.002747252747253
995,1.002747252747253
996,1.002747252747253
997,1.002747252747253
998,1.002747252747253
999,1.002747252747253
1000,1.002747252747253
1001,1.002747252747253
1002,1.002747252747253
1003,1.002747252747253
1004,1.002747252747253
1005,1.002747252747253
1006,1.002747252747253
1007,1.002747252747253
1008,1.002747252747253
1009,5.013736263736265
1010,5.013736263736265
1011,5.013736263736265
1012,5.013736263736265
1013,5.013736263736265
1014,5.013736263736265
1015,5.013736263736265
1016,5.013736263736265
1017,5.013736263736265
1018,5.013736263736265
1019,5.013736263736265
1020,5.013736263736265
1021,5.013736263736265
1022,5.013736263736265
1023,5.013736263736265
1024,5.013736263736265
1025,5.013736263736265
1026,5.013736263736265
1027,5.013736263736265
1028,5.013736263736265
1029,5.013736263736265
1030,5.013736263736265
1031,5.013736263736265
1032,5.013736263736265
1033,5.013736263736265
1034,5.013736263736265
1035,5.013736263736265
1036,5.013736263736265
1037,5.013736263736265
1038,5.013736263736265
1039,5.013736263736265
1040,5.013736263736265
1041,5.013736263736265
1042,5.013736263736265
1043,5.013736263736265
1044,5.013736263736265
1045,5.013736263736265
1046,5.013736263736265
1047,5.013736263736265
1048,5.013736263736265
1049,5.013736263736265
1050,5.013736263736265
1051,5.013736263736265
1052,5.013736263736265
1053,5.013736263736265
1054,5.013736263736265
1055,5.013736263736265
1056,5.013736263736265
1057,5.013736263736265
1058,5.013736263736265
1059,5.013736263736265
1060,5.013736263736265
1061,5.013736263736265
1062,5.013736263736265
1063,5.013736263736265
1064,5.013736263736265
1065,5.013736263736265
1066,5.013736263736265
1067,5.013736263736265
1068,5.013736263736265
1069,5.013736263736265
1070,5.013736263736265
1071,5.013736263736265
1072,5.013736263736265
1073,5.013736263736265
1074,5.013736263736265
1075,5.013736263736265
1076,5.013736263736265
1077,5.013736263736265
1078,5.013736263736265
1079,5.013736263736265
1080,5.013736263736265
1081,5.013736263736265
1082,5.013736263736265
1083,5.013736263736265
1084,5.013736263736265
1085,5.013736263736265
1086,5.013736263736265
1087,5.013736263736265
1088,5.013736263736265
1089,5.013736263736265
1090,5.013736263736265
1091,5.013736263736265
1092,5.013736263736265
1093,5.013736263736265
1094,5.013736263736265
1095,5.013736263736265
1096,5.013736263736265
1097,5.013736263736265
1098,5.013736263736265
1099,5.013736263736265
1100,5.013736263736265
1101,5.013736263736265
1102,5.013736263736265
1103,5.013736263736265
1104,5.013736263736265
1105,5.013736263736265
1106,5.013736263736265
1107,5.013736263736265
1108,5.013736263736265
1109,5.013736263736265
1110,5.013736263736265
1111,5.013736263736265
1112,5.013736263736265
1113,5.013736263736265
1114,5.013736263736265
1115,5.013736263736265
1116,5.013736263736265
1117,5.013736263736265
1118,5.013736263736265
1119,5.013736263736265
1120,5.013736263736265
1121,5.013736263736265
1122,5.013736263736265
1123,5.013736263736265
1124,5.013736263736265
1125,5.013736263736265
1126,5.013736263736265
1127,5.013736263736265
1128,5.013736263736265
1129,5.013736263736265
1130,5.013736263736265
1131,5.013736263736265
1132,5.013736263736265
1133,5.013736263736265
1134,5.013736263736265
1135,5.013736263736265
1136,5.013736263736265
1137,5.013736263736265
1138,5.013736263736265
1139,5.013736263736265
1140,5.013736263736265
1141,5.013736263736265
1142,5.013736263736265
1143,5.013736263736265
1144,5.013736263736265
1145,5.013736263736265
1146,5.013736263736265
1147,5.013736263736265
1148,5.013736263736265
1149,5.013736263736265
1150,5.013736263736265
1151,5.013736263736265
1152,5.013736263736265
1153,5.013736263736265
1154,5.013736263736265
1155,5.013736263736265
1156,5.013736263736265
1157,5.013736263736265
1158,5.013736263736265
1159,5.013736263736265
1160,5.013736263736265
1161,5.013736263736265
1162,5.013736263736265
1163,5.013736263736265
1164,5.013736263736265
1165,5.013736263736265
1166,5.013736263736265
1167,5.013736263736265
1168,5.013736263736265
1169,5.013736263736265
1170,5.013736263736265
1171,5.013736263736265
1172,5.013736263736265
1173,5.013736263736265
1174,5.013736263736265
1175,5.013736263736265
1176,5.013736263736265
1177,3.008241758241758
1178,3.008241758241758
1179,3.008241758241758
1180,3.008241758241758
1181,3.008241758241758
1182,3.008241758241758
1183,3.008241758241758
1184,3.008241758241758
1185,3.008241758241758
1186,3.008241758241758
1187,3.008241758241758
1188,3.008241758241758
1189,3.008241758241758
1190,3.008241758241758
1191,3.008241758241758
1192,3.008241758241758
1193,3.008241758241758
1194,3.008241758241758
1195,3.008241758241758
1196,3.008241758241758
1197,3.008241758241758
1198,3.008241758241758
1199,3.008241758241758
1200,3.008241758241758
1201,3.008241758241758
1202,3.008241758241758
1203,3.008241758241758
1204,3.008241758241758
1205,3.008241758241758
1206,3.008241758241758
1207,3.008241758241758
1208,3.008241758241758
1209,3.008241758241758
1210,3.008241758241758
1211,3.008241758241758
1212,3.008241758241758
1213,3.008241758241758
1214,3.008241758241758
1215,3.008241758241758
1216,3.008241758241758
1217,3.008241758241758
1218,3.008241758241758
1219,3.008241758241758
1220,3.008241758241758
1221,3.008241758241758
1222,3.008241758241758
1223,3.008241758241758
1224,3.008241758241758
1225,3.008241758241758
1226,3.008241758241758
1227,3.008241758241758
1228,3.008241758241758
1229,3.008241758241758
1230,3.008241758241758
1231,3.008241758241758
1232,3.008241758241758
1233,3.008241758241758
1234,3.008241758241758
1235,3.008241758241758
1236,3.008241758241758
1237,3.008241758241758
1238,3.008241758241758
1239,3.008241758241758
1240,3.008241758241758
1241,3.008241758241758
1242,3.008241758241758
1243,3.008241758241758
1244,3.008241758241758
1245,3.008241758241758
1246,3.008241758241758
1247,3.008241758241758
1248,3.008241758241758
1249,3.008241758241758
1250,3.008241758241758
1251,3.008241758241758
1252,3.008241758241758
1253,3.008241758241758
1254,3.008241758241758
1255,3.008241758241758
1256,3.008241758241758
1257,3.008241758241758
1258,3.008241758241758
1259,3.008241758241758
1260,3.008241758241758
1261,3.008241758241758
1262,3.008241758241758
1263,3.008241758241758
1264,3.008241758241758
1265,3.008241758241758
1266,3.008241758241758
1267,3.008241758241758
1268,3.008241758241758
1269,3.008241758241758
1270,3.008241758241758
1271,3.008241758241758
1272,3.008241758241758
1273,3.008241758241758
1274,3.008241758241758
1275,3.008241758241758
1276,3.008241758241758
1277,3.008241758241758
1278,3.008241758241758
1279,3.008241758241758
1280,3.008241758241758
1281,3.008241758241758
1282,3.008241758241758
1283,3.008241758241758
1284,3.008241758241758
1285,3.008241758241758
1286,3.008241758241758
1287,3.008241758241758
1288,3.008241758241758
1289,3.008241758241758
1290,3.008241758241758
1291,3.008241758241758
1292,3.008241758241758
1293,3.008241758241758
1294,3.008241758241758
1295,3.008241758241758
1296,3.008241758241758
1297,3.008241758241758
1298,3.008241758241758
1299,3.008241758241758
1300,3.008241758241758
1301,3.008241758241758
1302,3.008241758241758
1303,3.008241758241758
1304,3.008241758241758
1305,3.008241758241758
1306,3.008241758241758
1307,3.008241758241758
1308,3.008241758241758
1309,3.008241758241758
1310,3.008241758241758
1311,3.008241758241758
1312,3.008241758241758
1313,3.008241758241758
1314,3.008241758241758
1315,3.008241758241758
1316,3.008241758241758
1317,3.008241758241758
1318,3.008241758241758
1319,3.008241758241758
1320,3.008241758241758
1321,3.008241758241758
1322,3.008241758241758
1323,3.008241758241758
1324,3.008241758241758
1325,3.008241758241758
1326,3.008241758241758
1327,3.008241758241758
1328,3.008241758241758
1329,3.008241758241758
1330,3.008241758241758
1331,3.008241758241758
1332,3.008241758241758
1333,3.008241758241758
1334,3.008241758241758
1335,3.008241758241758
1336,3.008241758241758
1337,3.008241758241758
1338,3.008241758241758
1339,3.008241758241758
1340,3.008241758241758
1341,3.008241758241758
1342,3.008241758241758
1343,3.008241758241758
1344,3.008241758241758
1345,1.002747252747253
1346,1.002747252747253
1347,1.002747252747253
1348,1.002747252747253
1349,1.002747252747253
1350,1.002747252747253
1351,1.002747252747253
1352,1.002747252747253
1353,1.002747252747253
1354,1.002747252747253
1355,1.002747252747253
1356,1.002747252747253
1357,1.002747252747253
1358,1.002747252747253
1359,1.002747252747253
1360,1.002747252747253
1361,1.002747252747253
1362,1.002747252747253
