region,Resource,zone,Cluster,R_ID,Inv_cost_MW,Inv_cost_MWh,Fixed_OM_cost_MW,Fixed_OM_cost_MWh,Var_OM_cost_out,Fuel_cost,Var_OM_cost_in,StartCost,Charge_cost,EnergyRevenue,SubsidyRevenue,ReserveMarginRevenue,ESRRevenue,EmissionsCost,RegSubsidyRevenue,Revenue,Cost,Profit
NE,natural_gas_ccs_2,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE,solar_pv_2,1,1,2,0.0,0.0,961308.0257827023,0.0,0.0,0.0,0.0,0.0,0.0,961308.0257817742,0.0,0.0,0.0,0.0,0.0,961308.0257817742,961308.0257827023,-9.280629456043243e-7
NE,comm_solar_pv_2,1,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE,res_solar_pv_2,1,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE,onshore_wind_2,1,1,5,0.0,0.0,2.0081643015146255e-6,0.0,0.0,0.0,0.0,0.0,0.0,1.2008343478498322e-6,0.0,0.0,0.0,0.0,0.0,1.2008343478498322e-6,2.0081643015146255e-6,-8.073299536647934e-7
NE,battery_2,1,1,6,0.0,0.0,2.1201498540052183e7,1.9610302265019897e7,0.0,0.0,0.0,0.0,4.78388280513947e6,4.5595683610199705e7,0.0,0.0,0.0,0.0,0.0,4.5595683610199705e7,4.559568361021155e7,-1.1846423149108887e-5
NE,fixed_offshore_wind_2,1,1,7,0.0,0.0,4.22166e8,0.0,0.0,0.0,0.0,0.0,0.0,1.1911565609539466e8,3.0305034390460545e8,0.0,0.0,0.0,0.0,4.221660000000001e8,4.22166e8,1.1920928955078125e-7
NE,float_offshore_wind_2,1,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE,natural_gas_2,1,1,9,0.0,0.0,7.805505178064644e8,0.0,1.2432833094681606e7,3.577196360320215e8,0.0,1.4101149835483061e-6,0.0,1.1507029869331522e9,0.0,0.0,0.0,0.0,0.0,1.1507029869331522e9,1.150702986933169e9,-1.6689300537109375e-5
NE,nuclear_2,1,1,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE,ror_hydro_2,1,1,11,0.0,0.0,2.7212081477046013e-7,0.0,0.0,0.0,0.0,0.0,0.0,2.5533052976242993e-7,0.0,0.0,0.0,0.0,0.0,2.5533052976242993e-7,2.7212081477046013e-7,-1.6790285008030198e-8
NE,pumped_hydro_2,1,1,12,0.0,0.0,6.584990594120273e6,0.0,0.0,0.0,0.0,0.0,126628.82769790519,3.4505663872272363e6,0.0,0.0,0.0,0.0,0.0,3.4505663872272363e6,6.711619421818178e6,-3.261053034590942e6
