region,Resource,zone,Cluster,R_ID,Inv_cost_MW,Inv_cost_MWh,Fixed_OM_cost_MW,Fixed_OM_cost_MWh,Var_OM_cost_out,Fuel_cost,Var_OM_cost_in,StartCost,Charge_cost,EnergyRevenue,SubsidyRevenue,ReserveMarginRevenue,ESRRevenue,EmissionsCost,RegSubsidyRevenue,Revenue,Cost,Profit
NE,natural_gas_ccs_2,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE,solar_pv_2,1,1,2,0.0,0.0,5.358610638013597e7,0.0,0.0,0.0,0.0,0.0,0.0,5.358610638013546e7,0.0,0.0,0.0,0.0,0.0,5.358610638013546e7,5.358610638013597e7,-5.066394805908203e-7
NE,comm_solar_pv_2,1,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE,res_solar_pv_2,1,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE,onshore_wind_2,1,1,5,0.0,0.0,3.873386431526131e7,0.0,0.0,0.0,0.0,0.0,0.0,3.873386431526034e7,0.0,0.0,0.0,0.0,0.0,3.873386431526034e7,3.873386431526131e7,-9.685754776000977e-7
NE,battery_2,1,1,6,0.0,0.0,3.3691e7,3.02081743529755e7,0.0,0.0,0.0,0.0,2.0502843713234444e6,3.448957753550362e8,0.0,0.0,0.0,0.0,0.0,3.448957753550362e8,6.594945872429895e7,2.7894631663073725e8
NE,fixed_offshore_wind_2,1,1,7,0.0,0.0,4.22166e8,0.0,0.0,0.0,0.0,0.0,0.0,3.122579791694099e8,1.0990802083058977e8,0.0,0.0,0.0,0.0,4.2216599999999964e8,4.22166e8,-3.5762786865234375e-7
NE,float_offshore_wind_2,1,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE,natural_gas_2,1,1,9,0.0,0.0,8.85624e8,0.0,1.1747052279334078e7,3.056726010675691e8,0.0,2.0450069739784722e-6,0.0,3.140938952159923e9,0.0,0.0,0.0,0.0,0.0,3.140938952159923e9,1.2030436533469052e9,1.9378952988130178e9
NE,nuclear_2,1,1,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE,ror_hydro_2,1,1,11,0.0,0.0,3.666135e7,0.0,0.0,0.0,0.0,0.0,0.0,7.27737940544194e7,0.0,0.0,0.0,0.0,0.0,7.27737940544194e7,3.666135e7,3.61124440544194e7
NE,pumped_hydro_2,1,1,12,0.0,0.0,8.4506e7,0.0,0.0,0.0,0.0,0.0,555771.4496790508,1.378439210614061e8,0.0,0.0,0.0,0.0,0.0,1.378439210614061e8,8.506177144967905e7,5.278214961172706e7
