region,Resource,zone,Cluster,R_ID,Inv_cost_MW,Inv_cost_MWh,Fixed_OM_cost_MW,Fixed_OM_cost_MWh,Var_OM_cost_out,Fuel_cost,Var_OM_cost_in,StartCost,Charge_cost,EnergyRevenue,SubsidyRevenue,ReserveMarginRevenue,ESRRevenue,EmissionsCost,RegSubsidyRevenue,Revenue,Cost,Profit
NE,natural_gas_ccs_2,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE,solar_pv_2,1,1,2,0.0,0.0,4.91736461102327e6,0.0,0.0,0.0,0.0,0.0,0.0,4.917364611023124e6,0.0,0.0,0.0,0.0,0.0,4.917364611023124e6,4.91736461102327e6,-1.4528632164001465e-7
NE,comm_solar_pv_2,1,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE,res_solar_pv_2,1,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE,onshore_wind_2,1,1,5,0.0,0.0,1.1295924196019769e-6,0.0,0.0,0.0,0.0,0.0,0.0,7.375847838320863e-7,0.0,0.0,0.0,0.0,0.0,7.375847838320863e-7,1.1295924196019769e-6,-3.9200763576989056e-7
NE,battery_2,1,1,6,0.0,0.0,3.3691e7,3.675e7,0.0,0.0,0.0,0.0,2.342904508471922e6,2.963969606963554e8,0.0,0.0,0.0,0.0,0.0,2.963969606963554e8,7.278390450847192e7,2.236130561878835e8
NE,fixed_offshore_wind_2,1,1,7,0.0,0.0,4.22166e8,0.0,0.0,0.0,0.0,0.0,0.0,2.46414057878624e8,1.7575194212137598e8,0.0,0.0,0.0,0.0,4.22166e8,4.22166e8,0.0
NE,float_offshore_wind_2,1,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE,natural_gas_2,1,1,9,0.0,0.0,8.85624e8,0.0,1.258400503299113e7,3.274511306167303e8,0.0,5.088502094956497e-7,0.0,3.006926582122717e9,0.0,0.0,0.0,0.0,0.0,3.006926582122717e9,1.2256591356497219e9,1.781267446472995e9
NE,nuclear_2,1,1,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE,ror_hydro_2,1,1,11,0.0,0.0,3.666134999999999e7,0.0,0.0,0.0,0.0,0.0,0.0,6.938435363123626e7,0.0,0.0,0.0,0.0,0.0,6.938435363123626e7,3.666134999999999e7,3.2723003631236263e7
NE,pumped_hydro_2,1,1,12,0.0,0.0,8.4506e7,0.0,0.0,0.0,0.0,0.0,459826.3334742742,1.3003427207891054e8,0.0,0.0,0.0,0.0,0.0,1.3003427207891054e8,8.496582633347428e7,4.5068445745436266e7
