region,Resource,zone,Cluster,R_ID,Inv_cost_MW,Inv_cost_MWh,Fixed_OM_cost_MW,Fixed_OM_cost_MWh,Var_OM_cost_out,Fuel_cost,Var_OM_cost_in,StartCost,Charge_cost,EnergyRevenue,SubsidyRevenue,ReserveMarginRevenue,ESRRevenue,EmissionsCost,RegSubsidyRevenue,Revenue,Cost,Profit
NE,natural_gas_ccs_2,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE,solar_pv_2,1,1,2,0.0,0.0,6.763002602383494e-6,0.0,0.0,0.0,0.0,0.0,0.0,4.065947531117998e-6,0.0,0.0,0.0,0.0,0.0,4.065947531117998e-6,6.763002602383494e-6,-2.6970550712654967e-6
NE,comm_solar_pv_2,1,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE,res_solar_pv_2,1,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE,onshore_wind_2,1,1,5,0.0,0.0,8.790184888971696e6,0.0,0.0,0.0,0.0,0.0,0.0,8.79018488896966e6,0.0,0.0,0.0,0.0,0.0,8.79018488896966e6,8.790184888971696e6,-2.035871148109436e-6
NE,battery_2,1,1,6,0.0,0.0,2.5548554733638614e7,2.8331344426048547e7,0.0,0.0,0.0,0.0,2.28469616699001e6,5.616459532667569e7,0.0,0.0,0.0,0.0,0.0,5.616459532667569e7,5.616459532667717e7,-1.4826655387878418e-6
NE,fixed_offshore_wind_2,1,1,7,0.0,0.0,4.22166e8,0.0,0.0,0.0,0.0,0.0,0.0,1.569631906825668e8,2.6520280931743005e8,0.0,0.0,0.0,0.0,4.2216599999999684e8,4.22166e8,-3.159046173095703e-6
NE,float_offshore_wind_2,1,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE,natural_gas_2,1,1,9,0.0,0.0,6.743992729657087e8,0.0,1.1188918261120392e7,2.769364294062839e8,0.0,3.5465878021895864e-6,0.0,9.625246206331756e8,0.0,0.0,0.0,0.0,0.0,9.625246206331756e8,9.625246206331167e8,5.888938903808594e-5
NE,nuclear_2,1,1,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE,ror_hydro_2,1,1,11,0.0,0.0,4.400703801366035e-6,0.0,0.0,0.0,0.0,0.0,0.0,4.23023754236059e-6,0.0,0.0,0.0,0.0,0.0,4.23023754236059e-6,4.400703801366035e-6,-1.7046625900544473e-7
NE,pumped_hydro_2,1,1,12,0.0,0.0,1.7290302813218806e7,0.0,0.0,0.0,0.0,0.0,286920.4543522475,8.995225435500128e6,0.0,0.0,0.0,0.0,0.0,8.995225435500128e6,1.7577223267571054e7,-8.581997832070926e6
