region,Resource,zone,Cluster,R_ID,Inv_cost_MW,Inv_cost_MWh,Fixed_OM_cost_MW,Fixed_OM_cost_MWh,Var_OM_cost_out,Fuel_cost,Var_OM_cost_in,StartCost,Charge_cost,EnergyRevenue,SubsidyRevenue,ReserveMarginRevenue,ESRRevenue,EmissionsCost,RegSubsidyRevenue,Revenue,Cost,Profit
NE,natural_gas_ccs_2,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE,solar_pv_2,1,1,2,0.0,0.0,8.45405113150318e7,0.0,0.0,0.0,0.0,0.0,0.0,8.454051131503145e7,0.0,0.0,0.0,0.0,0.0,8.454051131503145e7,8.45405113150318e7,-3.427267074584961e-7
NE,comm_solar_pv_2,1,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE,res_solar_pv_2,1,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE,onshore_wind_2,1,1,5,0.0,0.0,1.509110603402625e8,0.0,0.0,0.0,0.0,0.0,0.0,1.5091106034024954e8,0.0,0.0,0.0,0.0,0.0,1.5091106034024954e8,1.509110603402625e8,-1.2964010238647461e-5
NE,battery_2,1,1,6,0.0,0.0,3.364747423019691e7,3.675e7,0.0,0.0,0.0,0.0,1.6574099630919198e7,4.2832967849934596e8,0.0,0.0,0.0,0.0,0.0,4.2832967849934596e8,8.697157386111611e7,3.4135810463822985e8
NE,fixed_offshore_wind_2,1,1,7,0.0,0.0,4.22166e8,0.0,0.0,0.0,0.0,0.0,0.0,1.1124145261422691e8,3.109245473857717e8,0.0,0.0,0.0,0.0,4.2216599999999857e8,4.22166e8,-1.430511474609375e-6
NE,float_offshore_wind_2,1,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE,natural_gas_2,1,1,9,0.0,0.0,8.85624e8,0.0,1.4241667997239016e7,4.719366788747678e8,0.0,4.260130851294298e-6,0.0,5.701823697039743e9,0.0,0.0,0.0,0.0,0.0,5.701823697039743e9,1.3718023468720112e9,4.330021350167732e9
NE,nuclear_2,1,1,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE,ror_hydro_2,1,1,11,0.0,0.0,3.666135e7,0.0,0.0,0.0,0.0,0.0,0.0,1.7317734799631935e8,0.0,0.0,0.0,0.0,0.0,1.7317734799631935e8,3.666135e7,1.3651599799631935e8
NE,pumped_hydro_2,1,1,12,0.0,0.0,8.4506e7,0.0,0.0,0.0,0.0,0.0,1.8849554070665191e6,2.517506692141286e8,0.0,0.0,0.0,0.0,0.0,2.517506692141286e8,8.639095540706652e7,1.653597138070621e8
