region,Resource,zone,Cluster,R_ID,Inv_cost_MW,Inv_cost_MWh,Fixed_OM_cost_MW,Fixed_OM_cost_MWh,Var_OM_cost_out,Fuel_cost,Var_OM_cost_in,StartCost,Charge_cost,EnergyRevenue,SubsidyRevenue,ReserveMarginRevenue,ESRRevenue,EmissionsCost,RegSubsidyRevenue,Revenue,Cost,Profit
NE,natural_gas_ccs_2,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE,solar_pv_2,1,1,2,0.0,0.0,2.08092387765646e-6,0.0,0.0,0.0,0.0,0.0,0.0,8.508166549717303e-7,0.0,0.0,0.0,0.0,0.0,8.508166549717303e-7,2.08092387765646e-6,-1.2301072226847296e-6
NE,comm_solar_pv_2,1,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE,res_solar_pv_2,1,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE,onshore_wind_2,1,1,5,0.0,0.0,3.5142875276505947e-6,0.0,0.0,0.0,0.0,0.0,0.0,1.5284825453011517e-6,0.0,0.0,0.0,0.0,0.0,1.5284825453011517e-6,3.5142875276505947e-6,-1.9858049823494428e-6
NE,battery_2,1,1,6,0.0,0.0,3.3690999999999985e7,3.3406027718567193e7,0.0,0.0,0.0,0.0,1.5880416629016895e6,9.498390781437093e7,0.0,0.0,0.0,0.0,0.0,9.498390781437093e7,6.868506938146886e7,2.6298838432902068e7
NE,fixed_offshore_wind_2,1,1,7,0.0,0.0,4.22166e8,0.0,0.0,0.0,0.0,0.0,0.0,6.978519300809117e7,3.523808069919071e8,0.0,0.0,0.0,0.0,4.221659999999983e8,4.22166e8,-1.7285346984863281e-6
NE,float_offshore_wind_2,1,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE,natural_gas_2,1,1,9,0.0,0.0,8.345940655107821e8,0.0,1.1125605971270585e7,2.812011420898602e8,0.0,2.710034157205367e-6,0.0,1.1269208135719275e9,0.0,0.0,0.0,0.0,0.0,1.1269208135719275e9,1.1269208135719154e9,1.2159347534179688e-5
NE,nuclear_2,1,1,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE,ror_hydro_2,1,1,11,0.0,0.0,6.207756086951122e-7,0.0,0.0,0.0,0.0,0.0,0.0,5.343618716869932e-7,0.0,0.0,0.0,0.0,0.0,5.343618716869932e-7,6.207756086951122e-7,-8.641373700811902e-8
NE,pumped_hydro_2,1,1,12,0.0,0.0,1.2459531199441398e7,0.0,0.0,0.0,0.0,0.0,41534.67721694072,6.369500324104505e6,0.0,0.0,0.0,0.0,0.0,6.369500324104505e6,1.2501065876658339e7,-6.131565552553834e6
