region,Resource,zone,Cluster,R_ID,Inv_cost_MW,Inv_cost_MWh,Fixed_OM_cost_MW,Fixed_OM_cost_MWh,Var_OM_cost_out,Fuel_cost,Var_OM_cost_in,StartCost,Charge_cost,EnergyRevenue,SubsidyRevenue,ReserveMarginRevenue,ESRRevenue,EmissionsCost,RegSubsidyRevenue,Revenue,Cost,Profit
NE,natural_gas_ccs_2,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE,solar_pv_2,1,1,2,0.0,0.0,9.458744898438454e-7,0.0,0.0,0.0,0.0,0.0,0.0,6.385872166136795e-7,0.0,0.0,0.0,0.0,0.0,6.385872166136795e-7,9.458744898438454e-7,-3.0728727323016585e-7
NE,comm_solar_pv_2,1,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE,res_solar_pv_2,1,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE,onshore_wind_2,1,1,5,0.0,0.0,1.3387762010097504e-6,0.0,0.0,0.0,0.0,0.0,0.0,7.169232993622487e-7,0.0,0.0,0.0,0.0,0.0,7.169232993622487e-7,1.3387762010097504e-6,-6.218529016475017e-7
NE,battery_2,1,1,6,0.0,0.0,2.306243195029336e7,1.9133977305852685e7,0.0,0.0,0.0,0.0,3.5504624581454215e6,4.574687171429041e7,0.0,0.0,0.0,0.0,0.0,4.574687171429041e7,4.574687171429147e7,-1.0579824447631836e-6
NE,fixed_offshore_wind_2,1,1,7,0.0,0.0,4.22166e8,0.0,0.0,0.0,0.0,0.0,0.0,1.0775710983510539e8,3.144088901648951e8,0.0,0.0,0.0,0.0,4.221660000000005e8,4.22166e8,4.76837158203125e-7
NE,float_offshore_wind_2,1,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE,natural_gas_2,1,1,9,0.0,0.0,7.842297254524965e8,0.0,1.296386545564724e7,3.682369073286874e8,0.0,7.871573966860831e-7,0.0,1.16543049823684e9,0.0,0.0,0.0,0.0,0.0,1.16543049823684e9,1.165430498236832e9,8.106231689453125e-6
NE,nuclear_2,1,1,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE,ror_hydro_2,1,1,11,0.0,0.0,3.666134999999999e7,0.0,0.0,0.0,0.0,0.0,0.0,4.45600603798422e7,0.0,0.0,0.0,0.0,0.0,4.45600603798422e7,3.666134999999999e7,7.898710379842207e6
NE,pumped_hydro_2,1,1,12,0.0,0.0,1.9424875190305907e7,0.0,0.0,0.0,0.0,0.0,301131.651036127,1.0128595334645296e7,0.0,0.0,0.0,0.0,0.0,1.0128595334645296e7,1.9726006841342036e7,-9.59741150669674e6
