region,Resource,zone,Cluster,R_ID,Inv_cost_MW,Inv_cost_MWh,Fixed_OM_cost_MW,Fixed_OM_cost_MWh,Var_OM_cost_out,Fuel_cost,Var_OM_cost_in,StartCost,Charge_cost,EnergyRevenue,SubsidyRevenue,ReserveMarginRevenue,ESRRevenue,EmissionsCost,RegSubsidyRevenue,Revenue,Cost,Profit
NE,natural_gas_ccs_2,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE,solar_pv_2,1,1,2,0.0,0.0,1.9863364286720753e-6,0.0,0.0,0.0,0.0,0.0,0.0,6.649389002372571e-7,0.0,0.0,0.0,0.0,0.0,6.649389002372571e-7,1.9863364286720753e-6,-1.3213975284348181e-6
NE,comm_solar_pv_2,1,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE,res_solar_pv_2,1,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE,onshore_wind_2,1,1,5,0.0,0.0,7.237758836708963e-6,0.0,0.0,0.0,0.0,0.0,0.0,4.7825956144307765e-6,0.0,0.0,0.0,0.0,0.0,4.7825956144307765e-6,7.237758836708963e-6,-2.4551632222781864e-6
NE,battery_2,1,1,6,0.0,0.0,3.369099999999999e7,2.5465077410527945e7,0.0,0.0,0.0,0.0,482296.1890517962,1.0463775616797197e8,0.0,0.0,0.0,0.0,0.0,1.0463775616797197e8,5.963837359957974e7,4.499938256839223e7
NE,fixed_offshore_wind_2,1,1,7,0.0,0.0,4.22166e8,0.0,0.0,0.0,0.0,0.0,0.0,1.0441429462910691e8,3.177517053708912e8,0.0,0.0,0.0,0.0,4.221659999999981e8,4.22166e8,-1.9073486328125e-6
NE,float_offshore_wind_2,1,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE,natural_gas_2,1,1,9,0.0,0.0,8.606789510935876e8,0.0,1.1190680145798076e7,2.9098103825366294e8,0.0,4.624216042650258e-6,0.0,1.1628506694927275e9,0.0,0.0,0.0,0.0,0.0,1.1628506694927275e9,1.1628506694930532e9,-0.0003256797790527344
NE,nuclear_2,1,1,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE,ror_hydro_2,1,1,11,0.0,0.0,1.2755663192365319e-8,0.0,0.0,0.0,0.0,0.0,0.0,8.778226620051924e-9,0.0,0.0,0.0,0.0,0.0,8.778226620051924e-9,1.2755663192365319e-8,-3.977436572313395e-9
NE,pumped_hydro_2,1,1,12,0.0,0.0,1.0363953268777885e7,0.0,0.0,0.0,0.0,0.0,33868.556233082265,5.315874765378733e6,0.0,0.0,0.0,0.0,0.0,5.315874765378733e6,1.0397821825010967e7,-5.081947059632233e6
