region,Resource,zone,Cluster,R_ID,Inv_cost_MW,Inv_cost_MWh,Fixed_OM_cost_MW,Fixed_OM_cost_MWh,Var_OM_cost_out,Fuel_cost,Var_OM_cost_in,StartCost,Charge_cost,EnergyRevenue,SubsidyRevenue,ReserveMarginRevenue,ESRRevenue,EmissionsCost,RegSubsidyRevenue,Revenue,Cost,Profit
NE,natural_gas_ccs_2,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE,solar_pv_2,1,1,2,0.0,0.0,0.2561120709287934,0.0,0.0,0.0,0.0,0.0,0.0,0.08354079924560476,0.0,0.0,0.0,0.0,0.0,0.08354079924560476,0.2561120709287934,-0.17257127168318864
NE,comm_solar_pv_2,1,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE,res_solar_pv_2,1,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE,onshore_wind_2,1,1,5,0.0,0.0,0.38834458609926514,0.0,0.0,0.0,0.0,0.0,0.0,0.08557495552163667,0.0,0.0,0.0,0.0,0.0,0.08557495552163667,0.38834458609926514,-0.30276963057762846
NE,battery_2,1,1,6,0.0,0.0,3.3690999997964375e7,3.578658070457189e7,0.0,0.0,0.0,0.0,1.236257137076217e6,9.72089139508555e7,0.0,0.0,0.0,0.0,0.0,9.72089139508555e7,7.071383783961247e7,2.6495076111243024e7
NE,fixed_offshore_wind_2,1,1,7,0.0,0.0,4.22166e8,0.0,0.0,0.0,0.0,0.0,0.0,6.346234172601847e7,3.587036580967244e8,0.0,0.0,0.0,0.0,4.221659998227429e8,4.22166e8,-0.17725712060928345
NE,float_offshore_wind_2,1,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE,natural_gas_2,1,1,9,0.0,0.0,7.009415032710555e8,0.0,1.014809678449707e7,2.488066247463059e8,0.0,0.43876030379944403,0.0,9.598961828708198e8,0.0,0.0,0.0,0.0,0.0,9.598961828708198e8,9.598962252406187e8,-42.3697988986969
NE,nuclear_2,1,1,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE,ror_hydro_2,1,1,11,0.0,0.0,0.012238952535881253,0.0,0.0,0.0,0.0,0.0,0.0,0.011485773527261253,0.0,0.0,0.0,0.0,0.0,0.011485773527261253,0.012238952535881253,-0.0007531790086200002
NE,pumped_hydro_2,1,1,12,0.0,0.0,1.5018127171420082e7,0.0,0.0,0.0,0.0,0.0,48622.22591314881,7.689141388027267e6,0.0,0.0,0.0,0.0,0.0,7.689141388027267e6,1.506674939733323e7,-7.377608009305964e6
