region,Resource,zone,Cluster,R_ID,Inv_cost_MW,Inv_cost_MWh,Fixed_OM_cost_MW,Fixed_OM_cost_MWh,Var_OM_cost_out,Fuel_cost,Var_OM_cost_in,StartCost,Charge_cost,EnergyRevenue,SubsidyRevenue,ReserveMarginRevenue,ESRRevenue,EmissionsCost,RegSubsidyRevenue,Revenue,Cost,Profit
NE,natural_gas_ccs_2,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE,solar_pv_2,1,1,2,0.0,0.0,1.1823431123048067e-6,0.0,0.0,0.0,0.0,0.0,0.0,1.3394294074622032e-7,0.0,0.0,0.0,0.0,0.0,1.3394294074622032e-7,1.1823431123048067e-6,-1.0484001715585863e-6
NE,comm_solar_pv_2,1,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE,res_solar_pv_2,1,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE,onshore_wind_2,1,1,5,0.0,0.0,3.6816345527768135e-6,0.0,0.0,0.0,0.0,0.0,0.0,8.965851566197265e-7,0.0,0.0,0.0,0.0,0.0,8.965851566197265e-7,3.6816345527768135e-6,-2.785049396157087e-6
NE,battery_2,1,1,6,0.0,0.0,3.369099999999999e7,3.612991229181442e7,0.0,0.0,0.0,0.0,549105.3765998359,1.0214430845762664e8,0.0,0.0,0.0,0.0,0.0,1.0214430845762664e8,7.037001766841425e7,3.177429078921239e7
NE,fixed_offshore_wind_2,1,1,7,0.0,0.0,4.22166e8,0.0,0.0,0.0,0.0,0.0,0.0,7.251671083246307e7,3.49649289167535e8,0.0,0.0,0.0,0.0,4.221659999999981e8,4.22166e8,-1.9073486328125e-6
NE,float_offshore_wind_2,1,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE,natural_gas_2,1,1,9,0.0,0.0,8.856239999999989e8,0.0,1.251502022488279e7,3.820608042797248e8,0.0,5.309334471152275e-6,0.0,1.3184429339858017e9,0.0,0.0,0.0,0.0,0.0,1.3184429339858017e9,1.2801998245046117e9,3.8243109481189966e7
NE,nuclear_2,1,1,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE,ror_hydro_2,1,1,11,0.0,0.0,4.8563716819390105e6,0.0,0.0,0.0,0.0,0.0,0.0,4.856371681939015e6,0.0,0.0,0.0,0.0,0.0,4.856371681939015e6,4.8563716819390105e6,4.6566128730773926e-9
NE,pumped_hydro_2,1,1,12,0.0,0.0,5.817019873562777e6,0.0,0.0,0.0,0.0,0.0,23448.1866959989,3.11701955066643e6,0.0,0.0,0.0,0.0,0.0,3.11701955066643e6,5.840468060258776e6,-2.723448509592346e6
