region,Resource,zone,Cluster,R_ID,Inv_cost_MW,Inv_cost_MWh,Fixed_OM_cost_MW,Fixed_OM_cost_MWh,Var_OM_cost_out,Fuel_cost,Var_OM_cost_in,StartCost,Charge_cost,EnergyRevenue,SubsidyRevenue,ReserveMarginRevenue,ESRRevenue,EmissionsCost,RegSubsidyRevenue,Revenue,Cost,Profit
NE,natural_gas_ccs_2,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE,solar_pv_2,1,1,2,0.0,0.0,2.128217602148652e-6,0.0,0.0,0.0,0.0,0.0,0.0,1.0334537006231898e-6,0.0,0.0,0.0,0.0,0.0,1.0334537006231898e-6,2.128217602148652e-6,-1.0947639015254623e-6
NE,comm_solar_pv_2,1,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE,res_solar_pv_2,1,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE,onshore_wind_2,1,1,5,0.0,0.0,9.329596650786698e-6,0.0,0.0,0.0,0.0,0.0,0.0,6.784362443334508e-6,0.0,0.0,0.0,0.0,0.0,6.784362443334508e-6,9.329596650786698e-6,-2.54523420745219e-6
NE,battery_2,1,1,6,0.0,0.0,2.3795532261722654e7,2.223193199983143e7,0.0,0.0,0.0,0.0,4.1175980670560007e6,5.014506232858758e7,0.0,0.0,0.0,0.0,0.0,5.014506232858758e7,5.0145062328610085e7,-2.2508203983306885e-5
NE,fixed_offshore_wind_2,1,1,7,0.0,0.0,4.22166e8,0.0,0.0,0.0,0.0,0.0,0.0,1.3323964895773938e8,2.889263510422599e8,0.0,0.0,0.0,0.0,4.221659999999993e8,4.22166e8,-7.152557373046875e-7
NE,float_offshore_wind_2,1,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE,natural_gas_2,1,1,9,0.0,0.0,7.713840488450869e8,0.0,1.13963625986933e7,3.22384634445517e8,0.0,4.128027185322317e-6,0.0,1.105165045889269e9,0.0,0.0,0.0,0.0,0.0,1.105165045889269e9,1.1051650458893013e9,-3.218650817871094e-5
NE,nuclear_2,1,1,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE,ror_hydro_2,1,1,11,0.0,0.0,1.9133494788547978e-7,0.0,0.0,0.0,0.0,0.0,0.0,1.7451357358367736e-7,0.0,0.0,0.0,0.0,0.0,1.7451357358367736e-7,1.9133494788547978e-7,-1.6821374301802414e-8
NE,pumped_hydro_2,1,1,12,0.0,0.0,7.11890875038382e6,0.0,0.0,0.0,0.0,0.0,89603.95642139527,3.6986865336657357e6,0.0,0.0,0.0,0.0,0.0,3.6986865336657357e6,7.208512706805215e6,-3.5098261731394795e6
