region,Resource,zone,Cluster,R_ID,Inv_cost_MW,Inv_cost_MWh,Fixed_OM_cost_MW,Fixed_OM_cost_MWh,Var_OM_cost_out,Fuel_cost,Var_OM_cost_in,StartCost,Charge_cost,EnergyRevenue,SubsidyRevenue,ReserveMarginRevenue,ESRRevenue,EmissionsCost,RegSubsidyRevenue,Revenue,Cost,Profit
NE,natural_gas_ccs_2,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE,solar_pv_2,1,1,2,0.0,0.0,5.675246939063072e-7,0.0,0.0,0.0,0.0,0.0,0.0,1.7799085808713222e-7,0.0,0.0,0.0,0.0,0.0,1.7799085808713222e-7,5.675246939063072e-7,-3.89533835819175e-7
NE,comm_solar_pv_2,1,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE,res_solar_pv_2,1,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE,onshore_wind_2,1,1,5,0.0,0.0,1.0877556633204222e-6,0.0,0.0,0.0,0.0,0.0,0.0,5.13111864545982e-7,0.0,0.0,0.0,0.0,0.0,5.13111864545982e-7,1.0877556633204222e-6,-5.746437987744401e-7
NE,battery_2,1,1,6,0.0,0.0,1.808011508706636e7,1.48333348357536e7,0.0,0.0,0.0,0.0,3.0564596082239365e6,3.596990953104359e7,0.0,0.0,0.0,0.0,0.0,3.596990953104359e7,3.5969909531043895e7,-3.0547380447387695e-7
NE,fixed_offshore_wind_2,1,1,7,0.0,0.0,4.22166e8,0.0,0.0,0.0,0.0,0.0,0.0,1.0136657666619733e8,3.207994233338029e8,0.0,0.0,0.0,0.0,4.2216600000000024e8,4.22166e8,2.384185791015625e-7
NE,float_offshore_wind_2,1,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE,natural_gas_2,1,1,9,0.0,0.0,6.717585610649635e8,0.0,1.0280239234912146e7,2.7956260886231875e8,0.0,5.438479617252529e-7,0.0,9.616014091621953e8,0.0,0.0,0.0,0.0,0.0,9.616014091621953e8,9.61601409162195e8,3.5762786865234375e-7
NE,nuclear_2,1,1,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE,ror_hydro_2,1,1,11,0.0,0.0,2.1259438653942198e-8,0.0,0.0,0.0,0.0,0.0,0.0,1.7853340250439965e-8,0.0,0.0,0.0,0.0,0.0,1.7853340250439965e-8,2.1259438653942198e-8,-3.4060984035022322e-9
NE,pumped_hydro_2,1,1,12,0.0,0.0,7.696117567978572e6,0.0,0.0,0.0,0.0,0.0,113036.61468212881,4.0047449622291117e6,0.0,0.0,0.0,0.0,0.0,4.0047449622291117e6,7.809154182660701e6,-3.804409220431589e6
