region,Resource,zone,Cluster,R_ID,Inv_cost_MW,Inv_cost_MWh,Fixed_OM_cost_MW,Fixed_OM_cost_MWh,Var_OM_cost_out,Fuel_cost,Var_OM_cost_in,StartCost,Charge_cost,EnergyRevenue,SubsidyRevenue,ReserveMarginRevenue,ESRRevenue,EmissionsCost,RegSubsidyRevenue,Revenue,Cost,Profit
NE,natural_gas_ccs_2,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE,solar_pv_2,1,1,2,0.0,0.0,1.2769305612891912e-6,0.0,0.0,0.0,0.0,0.0,0.0,7.114715006017924e-7,0.0,0.0,0.0,0.0,0.0,7.114715006017924e-7,1.2769305612891912e-6,-5.654590606873989e-7
NE,comm_solar_pv_2,1,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE,res_solar_pv_2,1,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE,onshore_wind_2,1,1,5,0.0,0.0,2.5938788894563913e-6,0.0,0.0,0.0,0.0,0.0,0.0,1.5123440391347505e-6,0.0,0.0,0.0,0.0,0.0,1.5123440391347505e-6,2.5938788894563913e-6,-1.0815348503216408e-6
NE,battery_2,1,1,6,0.0,0.0,3.3691e7,3.4277512945861705e7,0.0,0.0,0.0,0.0,1.2078631585916372e6,2.5758624083110818e8,0.0,0.0,0.0,0.0,0.0,2.5758624083110818e8,6.917637610445334e7,1.8840986472665483e8
NE,fixed_offshore_wind_2,1,1,7,0.0,0.0,4.22166e8,0.0,0.0,0.0,0.0,0.0,0.0,5.99745548627609e7,3.621914451372382e8,0.0,0.0,0.0,0.0,4.221659999999991e8,4.22166e8,-8.940696716308594e-7
NE,float_offshore_wind_2,1,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE,natural_gas_2,1,1,9,0.0,0.0,8.85624e8,0.0,1.1428363558474185e7,2.9846294978530693e8,0.0,2.555742926124961e-6,0.0,2.436813476920063e9,0.0,0.0,0.0,0.0,0.0,2.436813476920063e9,1.1955153133437836e9,1.2412981635762794e9
NE,nuclear_2,1,1,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE,ror_hydro_2,1,1,11,0.0,0.0,3.666134999999999e7,0.0,0.0,0.0,0.0,0.0,0.0,5.537457776805678e7,0.0,0.0,0.0,0.0,0.0,5.537457776805678e7,3.666134999999999e7,1.8713227768056788e7
NE,pumped_hydro_2,1,1,12,0.0,0.0,8.450599999999999e7,0.0,0.0,0.0,0.0,0.0,324188.811569354,1.0380008753901617e8,0.0,0.0,0.0,0.0,0.0,1.0380008753901617e8,8.483018881156933e7,1.896989872744684e7
