region,Resource,zone,Cluster,R_ID,Inv_cost_MW,Inv_cost_MWh,Fixed_OM_cost_MW,Fixed_OM_cost_MWh,Var_OM_cost_out,Fuel_cost,Var_OM_cost_in,StartCost,Charge_cost,EnergyRevenue,SubsidyRevenue,ReserveMarginRevenue,ESRRevenue,EmissionsCost,RegSubsidyRevenue,Revenue,Cost,Profit
NE,natural_gas_ccs_2,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE,solar_pv_2,1,1,2,0.0,0.0,9.647919796407223e-6,0.0,0.0,0.0,0.0,0.0,0.0,6.8089719275148434e-6,0.0,0.0,0.0,0.0,0.0,6.8089719275148434e-6,9.647919796407223e-6,-2.8389478688923793e-6
NE,comm_solar_pv_2,1,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE,res_solar_pv_2,1,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE,onshore_wind_2,1,1,5,0.0,0.0,1.0266660416204114e8,0.0,0.0,0.0,0.0,0.0,0.0,1.0266660416203561e8,0.0,0.0,0.0,0.0,0.0,1.0266660416203561e8,1.0266660416204114e8,-5.5283308029174805e-6
NE,battery_2,1,1,6,0.0,0.0,3.2783776364371117e7,3.675e7,0.0,0.0,0.0,0.0,2.4542950449447497e6,2.0883735646306872e8,0.0,0.0,0.0,0.0,0.0,2.0883735646306872e8,7.198807140931587e7,1.3684928505375284e8
NE,fixed_offshore_wind_2,1,1,7,0.0,0.0,4.22166e8,0.0,0.0,0.0,0.0,0.0,0.0,1.4523604308803323e8,2.7692995691196406e8,0.0,0.0,0.0,0.0,4.2216599999999726e8,4.22166e8,-2.7418136596679688e-6
NE,float_offshore_wind_2,1,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE,natural_gas_2,1,1,9,0.0,0.0,8.856239999999996e8,0.0,1.2180104128061201e7,3.2048289981754637e8,0.0,3.5110914124102324e-6,0.0,2.5863824704661293e9,0.0,0.0,0.0,0.0,0.0,2.5863824704661293e9,1.2182870039456108e9,1.3680954665205185e9
NE,nuclear_2,1,1,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE,ror_hydro_2,1,1,11,0.0,0.0,3.666134999999999e7,0.0,0.0,0.0,0.0,0.0,0.0,5.85867439967964e7,0.0,0.0,0.0,0.0,0.0,5.85867439967964e7,3.666134999999999e7,2.1925393996796407e7
NE,pumped_hydro_2,1,1,12,0.0,0.0,8.450599999999999e7,0.0,0.0,0.0,0.0,0.0,463172.6825492502,1.0995504185074668e8,0.0,0.0,0.0,0.0,0.0,1.0995504185074668e8,8.496917268254924e7,2.4985869168197438e7
