region,Resource,zone,Cluster,R_ID,Inv_cost_MW,Inv_cost_MWh,Fixed_OM_cost_MW,Fixed_OM_cost_MWh,Var_OM_cost_out,Fuel_cost,Var_OM_cost_in,StartCost,Charge_cost,EnergyRevenue,SubsidyRevenue,ReserveMarginRevenue,ESRRevenue,EmissionsCost,RegSubsidyRevenue,Revenue,Cost,Profit
NE,natural_gas_ccs_2,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE,solar_pv_2,1,1,2,0.0,0.0,1.5606929082423449e-6,0.0,0.0,0.0,0.0,0.0,0.0,2.1411184557029699e-7,0.0,0.0,0.0,0.0,0.0,2.1411184557029699e-7,1.5606929082423449e-6,-1.3465810626720479e-6
NE,comm_solar_pv_2,1,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE,res_solar_pv_2,1,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE,onshore_wind_2,1,1,5,0.0,0.0,5.145921022631228e-6,0.0,0.0,0.0,0.0,0.0,0.0,1.4525843990613105e-6,0.0,0.0,0.0,0.0,0.0,1.4525843990613105e-6,5.145921022631228e-6,-3.6933366235699175e-6
NE,battery_2,1,1,6,0.0,0.0,3.1260959658382166e7,3.674999999999972e7,0.0,0.0,0.0,0.0,695475.1475694752,7.277420907667094e7,0.0,0.0,0.0,0.0,0.0,7.277420907667094e7,6.870643480595136e7,4.067774270719588e6
NE,fixed_offshore_wind_2,1,1,7,0.0,0.0,4.22166e8,0.0,0.0,0.0,0.0,0.0,0.0,6.867032822022924e7,3.534956717797688e8,0.0,0.0,0.0,0.0,4.221659999999981e8,4.22166e8,-1.9073486328125e-6
NE,float_offshore_wind_2,1,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE,natural_gas_2,1,1,9,0.0,0.0,8.331310205451314e8,0.0,1.2739215040199563e7,3.6653491065228075e8,0.0,5.644230790475782e-6,0.0,1.212405146237645e9,0.0,0.0,0.0,0.0,0.0,1.212405146237645e9,1.2124051462376175e9,2.7418136596679688e-5
NE,nuclear_2,1,1,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE,ror_hydro_2,1,1,11,0.0,0.0,1.7857928469311446e-7,0.0,0.0,0.0,0.0,0.0,0.0,1.687005285930327e-7,0.0,0.0,0.0,0.0,0.0,1.687005285930327e-7,1.7857928469311446e-7,-9.878756100081754e-9
NE,pumped_hydro_2,1,1,12,0.0,0.0,6.340455206753523e6,0.0,0.0,0.0,0.0,0.0,37404.31544403087,3.260458721024878e6,0.0,0.0,0.0,0.0,0.0,3.260458721024878e6,6.377859522197554e6,-3.117400801172676e6
