region,Resource,zone,Cluster,R_ID,Inv_cost_MW,Inv_cost_MWh,Fixed_OM_cost_MW,Fixed_OM_cost_MWh,Var_OM_cost_out,Fuel_cost,Var_OM_cost_in,StartCost,Charge_cost,EnergyRevenue,SubsidyRevenue,ReserveMarginRevenue,ESRRevenue,EmissionsCost,RegSubsidyRevenue,Revenue,Cost,Profit
NE,natural_gas_ccs_2,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE,solar_pv_2,1,1,2,0.0,0.0,1.1777541852369384e8,0.0,0.0,0.0,0.0,0.0,0.0,1.1777541852369384e8,0.0,0.0,0.0,0.0,0.0,1.1777541852369384e8,1.1777541852369384e8,0.0
NE,comm_solar_pv_2,1,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE,res_solar_pv_2,1,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE,onshore_wind_2,1,1,5,0.0,0.0,5.83065264306551e7,0.0,0.0,0.0,0.0,0.0,0.0,5.830652643065483e7,0.0,0.0,0.0,0.0,0.0,5.830652643065483e7,5.83065264306551e7,-2.682209014892578e-7
NE,battery_2,1,1,6,0.0,0.0,2.4785778288858738e7,3.675e7,0.0,0.0,0.0,0.0,9.863723501967767e6,2.078753826308905e8,0.0,0.0,0.0,0.0,0.0,2.078753826308905e8,7.139950179082651e7,1.36475880840064e8
NE,fixed_offshore_wind_2,1,1,7,0.0,0.0,4.22166e8,0.0,0.0,0.0,0.0,0.0,0.0,1.383517864814068e8,2.8381421351859254e8,0.0,0.0,0.0,0.0,4.2216599999999934e8,4.22166e8,-6.556510925292969e-7
NE,float_offshore_wind_2,1,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE,natural_gas_2,1,1,9,0.0,0.0,8.85624e8,0.0,1.3858230475908943e7,4.017266378131282e8,0.0,6.214444256675834e-7,0.0,3.901579685010932e9,0.0,0.0,0.0,0.0,0.0,3.901579685010932e9,1.301208868289038e9,2.6003708167218943e9
NE,nuclear_2,1,1,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE,ror_hydro_2,1,1,11,0.0,0.0,3.666135e7,0.0,0.0,0.0,0.0,0.0,0.0,1.2339734841652893e8,0.0,0.0,0.0,0.0,0.0,1.2339734841652893e8,3.666135e7,8.673599841652893e7
NE,pumped_hydro_2,1,1,12,0.0,0.0,8.4506e7,0.0,0.0,0.0,0.0,0.0,1.483479482650576e6,1.6238400618490005e8,0.0,0.0,0.0,0.0,0.0,1.6238400618490005e8,8.598947948265058e7,7.639452670224947e7
