region,Resource,zone,Cluster,R_ID,Inv_cost_MW,Inv_cost_MWh,Fixed_OM_cost_MW,Fixed_OM_cost_MWh,Var_OM_cost_out,Fuel_cost,Var_OM_cost_in,StartCost,Charge_cost,EnergyRevenue,SubsidyRevenue,ReserveMarginRevenue,ESRRevenue,EmissionsCost,RegSubsidyRevenue,Revenue,Cost,Profit
NE,natural_gas_ccs_2,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE,solar_pv_2,1,1,2,0.0,0.0,6.799083823181172e7,0.0,0.0,0.0,0.0,0.0,0.0,6.799083823180895e7,0.0,0.0,0.0,0.0,0.0,6.799083823180895e7,6.799083823181172e7,-2.771615982055664e-6
NE,comm_solar_pv_2,1,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE,res_solar_pv_2,1,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE,onshore_wind_2,1,1,5,0.0,0.0,6.568370736204088e-6,0.0,0.0,0.0,0.0,0.0,0.0,2.3440393311656716e-6,0.0,0.0,0.0,0.0,0.0,2.3440393311656716e-6,6.568370736204088e-6,-4.224331405038416e-6
NE,battery_2,1,1,6,0.0,0.0,1.8385255588483043e7,1.9331593385312587e7,0.0,0.0,0.0,0.0,917472.6106623451,3.8634321584434256e7,0.0,0.0,0.0,0.0,0.0,3.8634321584434256e7,3.863432158445798e7,-2.372264862060547e-5
NE,fixed_offshore_wind_2,1,1,7,0.0,0.0,4.22166e8,0.0,0.0,0.0,0.0,0.0,0.0,8.135711568697952e7,3.4080888431301624e8,0.0,0.0,0.0,0.0,4.2216599999999577e8,4.22166e8,-4.231929779052734e-6
NE,float_offshore_wind_2,1,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE,natural_gas_2,1,1,9,0.0,0.0,8.695099910325915e8,0.0,1.4512315159424255e7,4.639379664040153e8,0.0,7.04229954344465e-6,0.0,1.3479602725957937e9,0.0,0.0,0.0,0.0,0.0,1.3479602725957937e9,1.3479602725960383e9,-0.0002446174621582031
NE,nuclear_2,1,1,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE,ror_hydro_2,1,1,11,0.0,0.0,3.666134999999957e7,0.0,0.0,0.0,0.0,0.0,0.0,4.389063562328556e7,0.0,0.0,0.0,0.0,0.0,4.389063562328556e7,3.666134999999957e7,7.229285623285994e6
NE,pumped_hydro_2,1,1,12,0.0,0.0,2.2262260339481946e7,0.0,0.0,0.0,0.0,0.0,276746.73706933344,1.1569527471963193e7,0.0,0.0,0.0,0.0,0.0,1.1569527471963193e7,2.253900707655128e7,-1.0969479604588088e7
