region,Resource,zone,Cluster,R_ID,Inv_cost_MW,Inv_cost_MWh,Fixed_OM_cost_MW,Fixed_OM_cost_MWh,Var_OM_cost_out,Fuel_cost,Var_OM_cost_in,StartCost,Charge_cost,EnergyRevenue,SubsidyRevenue,ReserveMarginRevenue,ESRRevenue,EmissionsCost,RegSubsidyRevenue,Revenue,Cost,Profit
NE,natural_gas_ccs_2,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE,solar_pv_2,1,1,2,0.0,0.0,1.2816599337384105e-5,0.0,0.0,0.0,0.0,0.0,0.0,6.946433546811137e-6,0.0,0.0,0.0,0.0,0.0,6.946433546811137e-6,1.2816599337384105e-5,-5.870165790572968e-6
NE,comm_solar_pv_2,1,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE,res_solar_pv_2,1,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE,onshore_wind_2,1,1,5,0.0,0.0,5.233778210822493e-5,0.0,0.0,0.0,0.0,0.0,0.0,4.029134858802482e-5,0.0,0.0,0.0,0.0,0.0,4.029134858802482e-5,5.233778210822493e-5,-1.2046433520200112e-5
NE,battery_2,1,1,6,0.0,0.0,3.3691e7,3.177095547701916e7,0.0,0.0,0.0,0.0,1.0076392107586598e6,2.0409104654895267e8,0.0,0.0,0.0,0.0,0.0,2.0409104654895267e8,6.646959468777782e7,1.3762145186117485e8
NE,fixed_offshore_wind_2,1,1,7,0.0,0.0,4.22166e8,0.0,0.0,0.0,0.0,0.0,0.0,7.783729998446105e7,3.443287000155308e8,0.0,0.0,0.0,0.0,4.221659999999919e8,4.22166e8,-8.106231689453125e-6
NE,float_offshore_wind_2,1,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE,natural_gas_2,1,1,9,0.0,0.0,8.856239999999995e8,0.0,1.1281669749467643e7,2.851456744399358e8,0.0,9.707821906709198e-6,0.0,2.0344224109372985e9,0.0,0.0,0.0,0.0,0.0,2.0344224109372985e9,1.1820513441894128e9,8.523710667478857e8
NE,nuclear_2,1,1,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE,ror_hydro_2,1,1,11,0.0,0.0,3.666134999994271e7,0.0,0.0,0.0,0.0,0.0,0.0,5.0848228242356725e7,0.0,0.0,0.0,0.0,0.0,5.0848228242356725e7,3.666134999994271e7,1.4186878242414013e7
NE,pumped_hydro_2,1,1,12,0.0,0.0,5.175836630583669e7,0.0,0.0,0.0,0.0,0.0,172539.96058059947,5.19309062664137e7,0.0,0.0,0.0,0.0,0.0,5.19309062664137e7,5.1930906266417295e7,-3.591179847717285e-6
