region,Resource,zone,Cluster,R_ID,Inv_cost_MW,Inv_cost_MWh,Fixed_OM_cost_MW,Fixed_OM_cost_MWh,Var_OM_cost_out,Fuel_cost,Var_OM_cost_in,StartCost,Charge_cost,EnergyRevenue,SubsidyRevenue,ReserveMarginRevenue,ESRRevenue,EmissionsCost,RegSubsidyRevenue,Revenue,Cost,Profit
NE,natural_gas_ccs_2,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE,solar_pv_2,1,1,2,0.0,0.0,7.09405867382884e-7,0.0,0.0,0.0,0.0,0.0,0.0,7.96470195432305e-8,0.0,0.0,0.0,0.0,0.0,7.96470195432305e-8,7.09405867382884e-7,-6.297588478396535e-7
NE,comm_solar_pv_2,1,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE,res_solar_pv_2,1,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE,onshore_wind_2,1,1,5,0.0,0.0,1.3555109035223722e-5,0.0,0.0,0.0,0.0,0.0,0.0,1.1066941038514926e-5,0.0,0.0,0.0,0.0,0.0,1.1066941038514926e-5,1.3555109035223722e-5,-2.488167996708796e-6
NE,battery_2,1,1,6,0.0,0.0,3.2949000000004068e7,3.6749999999999836e7,0.0,0.0,0.0,0.0,2.7680803901154664e6,7.743381481890683e7,0.0,0.0,0.0,0.0,0.0,7.743381481890683e7,7.246708039011937e7,4.966734428787455e6
NE,fixed_offshore_wind_2,1,1,7,0.0,0.0,4.22166e8,0.0,0.0,0.0,0.0,0.0,0.0,2.2261759873254025e8,1.9954840126745686e8,0.0,0.0,0.0,0.0,4.2216599999999714e8,4.22166e8,-2.86102294921875e-6
NE,float_offshore_wind_2,1,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE,natural_gas_2,1,1,9,0.0,0.0,8.856239999999813e8,0.0,1.5086229018491838e7,4.753920014467082e8,0.0,2.0108907947127e-6,0.0,1.392873446824179e9,0.0,0.0,0.0,0.0,0.0,1.392873446824179e9,1.3761022304651833e9,1.6771216358995676e7
NE,nuclear_2,1,1,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE,ror_hydro_2,1,1,11,0.0,0.0,1.8596570749545965e7,0.0,0.0,0.0,0.0,0.0,0.0,1.8596570749545965e7,0.0,0.0,0.0,0.0,0.0,1.8596570749545965e7,1.8596570749545965e7,0.0
NE,pumped_hydro_2,1,1,12,0.0,0.0,5.154339239077457e6,0.0,0.0,0.0,0.0,0.0,28347.517399539178,2.689181239511711e6,0.0,0.0,0.0,0.0,0.0,2.689181239511711e6,5.1826867564769965e6,-2.4935055169652854e6
