region,Resource,zone,Cluster,R_ID,Inv_cost_MW,Inv_cost_MWh,Fixed_OM_cost_MW,Fixed_OM_cost_MWh,Var_OM_cost_out,Fuel_cost,Var_OM_cost_in,StartCost,Charge_cost,EnergyRevenue,SubsidyRevenue,ReserveMarginRevenue,ESRRevenue,EmissionsCost,RegSubsidyRevenue,Revenue,Cost,Profit
NE,natural_gas_ccs_2,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE,solar_pv_2,1,1,2,0.0,0.0,7.691406541934809e7,0.0,0.0,0.0,0.0,0.0,0.0,7.691406541934805e7,0.0,0.0,0.0,0.0,0.0,7.691406541934805e7,7.691406541934809e7,-4.470348358154297e-8
NE,comm_solar_pv_2,1,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE,res_solar_pv_2,1,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE,onshore_wind_2,1,1,5,0.0,0.0,2.18523e8,0.0,0.0,0.0,0.0,0.0,0.0,2.707046287673852e8,0.0,0.0,0.0,0.0,0.0,2.707046287673852e8,2.18523e8,5.2181628767385185e7
NE,battery_2,1,1,6,0.0,0.0,2.2588936061553698e7,3.675e7,0.0,0.0,0.0,0.0,6.836004330842153e6,4.9246655485241926e8,0.0,0.0,0.0,0.0,0.0,4.9246655485241926e8,6.6174940392395854e7,4.262916144600234e8
NE,fixed_offshore_wind_2,1,1,7,0.0,0.0,4.22166e8,0.0,0.0,0.0,0.0,0.0,0.0,2.3533520714770025e8,1.8683079285229817e8,0.0,0.0,0.0,0.0,4.2216599999999845e8,4.22166e8,-1.5497207641601562e-6
NE,float_offshore_wind_2,1,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE,natural_gas_2,1,1,9,0.0,0.0,8.85624e8,0.0,1.2658119440958202e7,3.8567366840177983e8,0.0,1.145781834882032e-8,0.0,9.869959295444221e9,0.0,0.0,0.0,0.0,0.0,9.869959295444221e9,1.2839557878427382e9,8.586003507601483e9
NE,nuclear_2,1,1,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE,ror_hydro_2,1,1,11,0.0,0.0,3.666135e7,0.0,0.0,0.0,0.0,0.0,0.0,2.8783816721974224e8,0.0,0.0,0.0,0.0,0.0,2.8783816721974224e8,3.666135e7,2.5117681721974224e8
NE,pumped_hydro_2,1,1,12,0.0,0.0,8.4506e7,0.0,0.0,0.0,0.0,0.0,2.321661077992855e6,4.604977704807123e8,0.0,0.0,0.0,0.0,0.0,4.604977704807123e8,8.682766107799286e7,3.7367010940271944e8
