region,Resource,zone,Cluster,R_ID,Inv_cost_MW,Inv_cost_MWh,Fixed_OM_cost_MW,Fixed_OM_cost_MWh,Var_OM_cost_out,Fuel_cost,Var_OM_cost_in,StartCost,Charge_cost,EnergyRevenue,SubsidyRevenue,ReserveMarginRevenue,ESRRevenue,EmissionsCost,RegSubsidyRevenue,Revenue,Cost,Profit
NE,natural_gas_ccs_2,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE,solar_pv_2,1,1,2,0.0,0.0,8.467603787663347e7,0.0,0.0,0.0,0.0,0.0,0.0,8.467603787663327e7,0.0,0.0,0.0,0.0,0.0,8.467603787663327e7,8.467603787663347e7,-1.9371509552001953e-7
NE,comm_solar_pv_2,1,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE,res_solar_pv_2,1,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE,onshore_wind_2,1,1,5,0.0,0.0,1.1295924196019769e-6,0.0,0.0,0.0,0.0,0.0,0.0,4.6967142435503786e-7,0.0,0.0,0.0,0.0,0.0,4.6967142435503786e-7,1.1295924196019769e-6,-6.59920995246939e-7
NE,battery_2,1,1,6,0.0,0.0,2.083857312403361e7,2.15800423158793e7,0.0,0.0,0.0,0.0,2.0941929470458913e6,4.4512808386957265e7,0.0,0.0,0.0,0.0,0.0,4.4512808386957265e7,4.451280838695881e7,-1.5422701835632324e-6
NE,fixed_offshore_wind_2,1,1,7,0.0,0.0,4.22166e8,0.0,0.0,0.0,0.0,0.0,0.0,8.427042068429063e7,3.3789557931570715e8,0.0,0.0,0.0,0.0,4.221659999999978e8,4.22166e8,-2.205371856689453e-6
NE,float_offshore_wind_2,1,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE,natural_gas_2,1,1,9,0.0,0.0,8.659638658623778e8,0.0,1.4798606734404251e7,4.6853675756492054e8,0.0,7.605700526395481e-7,0.0,1.3492992301616814e9,0.0,0.0,0.0,0.0,0.0,1.3492992301616814e9,1.3492992301617033e9,-2.193450927734375e-5
NE,nuclear_2,1,1,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE,ror_hydro_2,1,1,11,0.0,0.0,3.666134999999984e7,0.0,0.0,0.0,0.0,0.0,0.0,4.356031659760553e7,0.0,0.0,0.0,0.0,0.0,4.356031659760553e7,3.666134999999984e7,6.898966597605683e6
NE,pumped_hydro_2,1,1,12,0.0,0.0,2.226226033946427e7,0.0,0.0,0.0,0.0,0.0,396039.8061140783,1.1629843433864763e7,0.0,0.0,0.0,0.0,0.0,1.1629843433864763e7,2.2658300145578347e7,-1.1028456711713584e7
