region,Resource,zone,Cluster,R_ID,Inv_cost_MW,Inv_cost_MWh,Fixed_OM_cost_MW,Fixed_OM_cost_MWh,Var_OM_cost_out,Fuel_cost,Var_OM_cost_in,StartCost,Charge_cost,EnergyRevenue,SubsidyRevenue,ReserveMarginRevenue,ESRRevenue,EmissionsCost,RegSubsidyRevenue,Revenue,Cost,Profit
NE,natural_gas_ccs_2,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE,solar_pv_2,1,1,2,0.0,0.0,1.939042704179883e-6,0.0,0.0,0.0,0.0,0.0,0.0,4.046863256183376e-7,0.0,0.0,0.0,0.0,0.0,4.046863256183376e-7,1.939042704179883e-6,-1.5343563785615454e-6
NE,comm_solar_pv_2,1,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE,res_solar_pv_2,1,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE,onshore_wind_2,1,1,5,0.0,0.0,5.3551048040390015e-6,0.0,0.0,0.0,0.0,0.0,0.0,1.629423908410168e-6,0.0,0.0,0.0,0.0,0.0,1.629423908410168e-6,5.3551048040390015e-6,-3.7256808956288335e-6
NE,battery_2,1,1,6,0.0,0.0,3.2853171102234136e7,3.674999999999996e7,0.0,0.0,0.0,0.0,1.2015482923605505e6,8.845736029504539e7,0.0,0.0,0.0,0.0,0.0,8.845736029504539e7,7.080471939459464e7,1.765264090045075e7
NE,fixed_offshore_wind_2,1,1,7,0.0,0.0,4.22166e8,0.0,0.0,0.0,0.0,0.0,0.0,6.16608683186834e7,3.605051316813158e8,0.0,0.0,0.0,0.0,4.2216599999999917e8,4.22166e8,-8.344650268554688e-7
NE,float_offshore_wind_2,1,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE,natural_gas_2,1,1,9,0.0,0.0,6.772110860567652e8,0.0,1.0096891115011869e7,2.6841224143934843e8,0.0,3.7000939387944116e-6,0.0,9.557202186111244e8,0.0,0.0,0.0,0.0,0.0,9.557202186111244e8,9.557202186111292e8,-4.76837158203125e-6
NE,nuclear_2,1,1,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE,ror_hydro_2,1,1,11,0.0,0.0,3.6991423257859424e-7,0.0,0.0,0.0,0.0,0.0,0.0,2.831922937184576e-7,0.0,0.0,0.0,0.0,0.0,2.831922937184576e-7,3.6991423257859424e-7,-8.672193886013661e-8
NE,pumped_hydro_2,1,1,12,0.0,0.0,8.565701376498895e6,0.0,0.0,0.0,0.0,0.0,29976.36390884056,4.383568174138131e6,0.0,0.0,0.0,0.0,0.0,4.383568174138131e6,8.595677740407735e6,-4.2121095662696045e6
