region,Resource,zone,Cluster,R_ID,Inv_cost_MW,Inv_cost_MWh,Fixed_OM_cost_MW,Fixed_OM_cost_MWh,Var_OM_cost_out,Fuel_cost,Var_OM_cost_in,StartCost,Charge_cost,EnergyRevenue,SubsidyRevenue,ReserveMarginRevenue,ESRRevenue,EmissionsCost,RegSubsidyRevenue,Revenue,Cost,Profit
NE,natural_gas_ccs_2,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE,solar_pv_2,1,1,2,0.0,0.0,9.458744898438454e-8,0.0,0.0,0.0,0.0,0.0,0.0,5.782926565518117e-8,0.0,0.0,0.0,0.0,0.0,5.782926565518117e-8,9.458744898438454e-8,-3.6758183329203365e-8
NE,comm_solar_pv_2,1,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE,res_solar_pv_2,1,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE,onshore_wind_2,1,1,5,0.0,0.0,3.765308065339923e-7,0.0,0.0,0.0,0.0,0.0,0.0,2.8073241265578436e-7,0.0,0.0,0.0,0.0,0.0,2.8073241265578436e-7,3.765308065339923e-7,-9.579839387820793e-8
NE,battery_2,1,1,6,0.0,0.0,3.1296246718978874e7,3.674999999999998e7,0.0,0.0,0.0,0.0,2.7435951922610607e6,7.459096961074588e7,0.0,0.0,0.0,0.0,0.0,7.459096961074588e7,7.07898419112399e7,3.80112769950597e6
NE,fixed_offshore_wind_2,1,1,7,0.0,0.0,4.22166e8,0.0,0.0,0.0,0.0,0.0,0.0,1.715043308695163e8,2.5066166913048297e8,0.0,0.0,0.0,0.0,4.221659999999993e8,4.22166e8,-7.152557373046875e-7
NE,float_offshore_wind_2,1,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE,natural_gas_2,1,1,9,0.0,0.0,6.649547635359074e8,0.0,1.0218913033475868e7,2.5192905915577966e8,0.0,5.515667588377979e-8,0.0,9.27102735725165e8,0.0,0.0,0.0,0.0,0.0,9.27102735725165e8,9.27102735725163e8,2.0265579223632812e-6
NE,nuclear_2,1,1,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE,ror_hydro_2,1,1,11,0.0,0.0,1.0629719326971099e-7,0.0,0.0,0.0,0.0,0.0,0.0,9.9038396001561e-8,0.0,0.0,0.0,0.0,0.0,9.9038396001561e-8,1.0629719326971099e-7,-7.2587972681499885e-9
NE,pumped_hydro_2,1,1,12,0.0,0.0,1.606964589714566e7,0.0,0.0,0.0,0.0,0.0,101070.54889955555,8.228526783835769e6,0.0,0.0,0.0,0.0,0.0,8.228526783835769e6,1.6170716446045216e7,-7.9421896622094475e6
