region,Resource,zone,Cluster,R_ID,Inv_cost_MW,Inv_cost_MWh,Fixed_OM_cost_MW,Fixed_OM_cost_MWh,Var_OM_cost_out,Fuel_cost,Var_OM_cost_in,StartCost,Charge_cost,EnergyRevenue,SubsidyRevenue,ReserveMarginRevenue,ESRRevenue,EmissionsCost,RegSubsidyRevenue,Revenue,Cost,Profit
NE,natural_gas_ccs_2,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE,solar_pv_2,1,1,2,0.0,0.0,9.458744898438454e-8,0.0,0.0,0.0,0.0,0.0,0.0,3.707183271524313e-8,0.0,0.0,0.0,0.0,0.0,3.707183271524313e-8,9.458744898438454e-8,-5.7515616269141404e-8
NE,comm_solar_pv_2,1,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE,res_solar_pv_2,1,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE,onshore_wind_2,1,1,5,0.0,0.0,1.673470251262188e-7,0.0,0.0,0.0,0.0,0.0,0.0,4.920929419036243e-8,0.0,0.0,0.0,0.0,0.0,4.920929419036243e-8,1.673470251262188e-7,-1.1813773093585636e-7
NE,battery_2,1,1,6,0.0,0.0,3.3691e7,3.478960598766341e7,0.0,0.0,0.0,0.0,2.408204567790147e6,9.709704307002965e7,0.0,0.0,0.0,0.0,0.0,9.709704307002965e7,7.088881055545357e7,2.6208232514576077e7
NE,fixed_offshore_wind_2,1,1,7,0.0,0.0,4.22166e8,0.0,0.0,0.0,0.0,0.0,0.0,5.975347792896415e7,3.6241252207103646e8,0.0,0.0,0.0,0.0,4.221660000000006e8,4.22166e8,5.960464477539062e-7
NE,float_offshore_wind_2,1,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE,natural_gas_2,1,1,9,0.0,0.0,7.02501004996888e8,0.0,1.0569809610264318e7,2.591459964550647e8,0.0,1.8386265698936562e-7,0.0,9.722168110815548e8,0.0,0.0,0.0,0.0,0.0,9.722168110815548e8,9.722168110622172e8,0.01933753490447998
NE,nuclear_2,1,1,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE,ror_hydro_2,1,1,11,0.0,0.0,4.2518877307884395e-9,0.0,0.0,0.0,0.0,0.0,0.0,4.297815175959756e-9,0.0,0.0,0.0,0.0,0.0,4.297815175959756e-9,4.2518877307884395e-9,4.592744517131671e-11
NE,pumped_hydro_2,1,1,12,0.0,0.0,1.606964589711918e7,0.0,0.0,0.0,0.0,0.0,74587.60970066872,8.227456371048877e6,0.0,0.0,0.0,0.0,0.0,8.227456371048877e6,1.6144233506819848e7,-7.916777135770971e6
