region,Resource,zone,Cluster,R_ID,Inv_cost_MW,Inv_cost_MWh,Fixed_OM_cost_MW,Fixed_OM_cost_MWh,Var_OM_cost_out,Fuel_cost,Var_OM_cost_in,StartCost,Charge_cost,EnergyRevenue,SubsidyRevenue,ReserveMarginRevenue,ESRRevenue,EmissionsCost,RegSubsidyRevenue,Revenue,Cost,Profit
NE,natural_gas_ccs_2,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE,solar_pv_2,1,1,2,0.0,0.0,1.749867806211114e-6,0.0,0.0,0.0,0.0,0.0,0.0,3.43071755366869e-7,0.0,0.0,0.0,0.0,0.0,3.43071755366869e-7,1.749867806211114e-6,-1.406796050844245e-6
NE,comm_solar_pv_2,1,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE,res_solar_pv_2,1,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE,onshore_wind_2,1,1,5,0.0,0.0,4.392859409563243e-6,0.0,0.0,0.0,0.0,0.0,0.0,1.3584737344145839e-6,0.0,0.0,0.0,0.0,0.0,1.3584737344145839e-6,4.392859409563243e-6,-3.0343856751486593e-6
NE,battery_2,1,1,6,0.0,0.0,3.285317110223366e7,3.6749999999999985e7,0.0,0.0,0.0,0.0,1.125865522452845e6,8.838167752513605e7,0.0,0.0,0.0,0.0,0.0,8.838167752513605e7,7.07290366246865e7,1.765264090044956e7
NE,fixed_offshore_wind_2,1,1,7,0.0,0.0,4.22166e8,0.0,0.0,0.0,0.0,0.0,0.0,5.684728683066581e7,3.653187131693329e8,0.0,0.0,0.0,0.0,4.2216599999999875e8,4.22166e8,-1.2516975402832031e-6
NE,float_offshore_wind_2,1,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE,natural_gas_2,1,1,9,0.0,0.0,6.773905484702729e8,0.0,1.0463609159427444e7,2.7816094637798977e8,0.0,4.203040716220234e-6,0.0,9.660151040076883e8,0.0,0.0,0.0,0.0,0.0,9.660151040076883e8,9.660151040076942e8,-5.9604644775390625e-6
NE,nuclear_2,1,1,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE,ror_hydro_2,1,1,11,0.0,0.0,5.952642823103815e-8,0.0,0.0,0.0,0.0,0.0,0.0,4.424879589350892e-8,0.0,0.0,0.0,0.0,0.0,4.424879589350892e-8,5.952642823103815e-8,-1.527763233752923e-8
NE,pumped_hydro_2,1,1,12,0.0,0.0,8.214254150046675e6,0.0,0.0,0.0,0.0,0.0,28746.445939169334,4.203712163618229e6,0.0,0.0,0.0,0.0,0.0,4.203712163618229e6,8.243000595985844e6,-4.0392884323676145e6
